time	V(v1)
2.352537427263127e-02	-1.046597e-01
2.454937427263229e-02	-1.046598e-01
2.557337427263331e-02	-1.046600e-01
2.659737427263434e-02	-1.046600e-01
2.762137427263536e-02	-1.046601e-01
2.864537427263639e-02	-1.046601e-01
2.966937427263741e-02	-1.046601e-01
3.069337427263844e-02	-1.046601e-01
3.171737427263946e-02	-1.046601e-01
3.274137427264048e-02	-1.046601e-01
3.376537427264151e-02	-1.046601e-01
3.478937427264253e-02	-1.046601e-01
3.581337427264356e-02	-1.046601e-01
3.683737427264458e-02	-1.046601e-01
3.786137427264560e-02	-1.046601e-01
3.888537427264663e-02	-1.046601e-01
3.990937427264765e-02	-1.046601e-01
4.093337427264868e-02	-1.046601e-01
4.195737427264970e-02	-1.046601e-01
4.298137427265072e-02	-1.046601e-01
4.400537427265175e-02	-1.046601e-01
4.502937427265277e-02	-1.046601e-01
4.605337427265380e-02	-1.046601e-01
4.707737427265482e-02	-1.046601e-01
4.810137427265584e-02	-1.046601e-01
4.912537427265687e-02	-1.046601e-01
4.990000000000000e-02	-1.046601e-01
4.990000100000000e-02	-1.045260e-01
4.990000104000000e-02	-1.042577e-01
4.990000112000000e-02	-1.041236e-01
4.990002133046911e-02	-1.041566e-01
4.990004154093823e-02	-1.041918e-01
4.990006175140734e-02	-1.042290e-01
4.990008196187646e-02	-1.042684e-01
4.990010217234557e-02	-1.043099e-01
4.990012238281469e-02	-1.043535e-01
4.990014259328380e-02	-1.043993e-01
4.990022331642881e-02	-1.045044e-01
4.990035925322723e-02	-1.045902e-01
4.990063112682407e-02	-1.046463e-01
4.990220334736787e-02	-1.046507e-01
4.990377556791167e-02	-1.046510e-01
4.990534778845546e-02	-1.046472e-01
4.990692000899926e-02	-1.046394e-01
4.990849222954306e-02	-1.046274e-01
4.991006445008685e-02	-1.046114e-01
4.991163667063065e-02	-1.045913e-01
4.991706524205923e-02	-1.045090e-01
4.992249381348780e-02	-1.044062e-01
4.992792238491638e-02	-1.042829e-01
4.993335095634496e-02	-1.041390e-01
4.993877952777354e-02	-1.039746e-01
4.994420809920211e-02	-1.037896e-01
4.994963667063069e-02	-1.035841e-01
4.995520809920212e-02	-1.033593e-01
4.996077952777356e-02	-1.031231e-01
4.996635095634499e-02	-1.028754e-01
4.997192238491643e-02	-1.026163e-01
4.997749381348786e-02	-1.023457e-01
4.998306524205930e-02	-1.020637e-01
4.998863667063073e-02	-1.017702e-01
4.999377952777359e-02	-1.014932e-01
4.999892238491645e-02	-1.012112e-01
5.000406524205932e-02	-1.009241e-01
5.000920809920217e-02	-1.006319e-01
5.001435095634504e-02	-1.003347e-01
5.001949381348790e-02	-1.000325e-01
5.002463667063076e-02	-9.972522e-02
5.003063667063077e-02	-9.936249e-02
5.003663667063078e-02	-9.899656e-02
5.004263667063078e-02	-9.862743e-02
5.004863667063079e-02	-9.825509e-02
5.005463667063079e-02	-9.787955e-02
5.006063667063080e-02	-9.750081e-02
5.006663667063081e-02	-9.711887e-02
5.006920809920223e-02	-9.695494e-02
5.007177952777367e-02	-9.679074e-02
5.007435095634510e-02	-9.662625e-02
5.007692238491653e-02	-9.646148e-02
5.007949381348796e-02	-9.629644e-02
5.008206524205940e-02	-9.613111e-02
5.008463667063082e-02	-9.596550e-02
5.008563667063082e-02	-9.590106e-02
5.009649381348798e-02	-9.519761e-02
5.010735095634513e-02	-9.449377e-02
5.011820809920228e-02	-9.378954e-02
5.012906524205944e-02	-9.308490e-02
5.013992238491660e-02	-9.237987e-02
5.015077952777375e-02	-9.167444e-02
5.016163667063090e-02	-9.096862e-02
5.018049381348806e-02	-8.974763e-02
5.019935095634522e-02	-8.853559e-02
5.021820809920238e-02	-8.733251e-02
5.023706524205955e-02	-8.613839e-02
5.025592238491671e-02	-8.495322e-02
5.027477952777387e-02	-8.377701e-02
5.029363667063103e-02	-8.260975e-02
5.035535095634538e-02	-7.887548e-02
5.041706524205973e-02	-7.525056e-02
5.047877952777408e-02	-7.173500e-02
5.054049381348842e-02	-6.832879e-02
5.060220809920277e-02	-6.503193e-02
5.066392238491712e-02	-6.184443e-02
5.072563667063146e-02	-5.876628e-02
5.078035095634580e-02	-5.611803e-02
5.083506524206015e-02	-5.353977e-02
5.088977952777449e-02	-5.103151e-02
5.094449381348883e-02	-4.859323e-02
5.099920809920316e-02	-4.622494e-02
5.105392238491751e-02	-4.392664e-02
5.110863667063185e-02	-4.169834e-02
5.110963667063185e-02	-4.165811e-02
5.123506524206055e-02	-3.682172e-02
5.136049381348924e-02	-3.225043e-02
5.148592238491794e-02	-2.794426e-02
5.161135095634663e-02	-2.390320e-02
5.173677952777533e-02	-2.012724e-02
5.186220809920403e-02	-1.661640e-02
5.198763667063273e-02	-1.337066e-02
5.200835095634703e-02	-1.284833e-02
5.202906524206134e-02	-1.233149e-02
5.204977952777565e-02	-1.182016e-02
5.207049381348995e-02	-1.131433e-02
5.209120809920426e-02	-1.081400e-02
5.211192238491857e-02	-1.031916e-02
5.213263667063287e-02	-9.829834e-03
5.213363667063287e-02	-9.806339e-03
5.220249381349008e-02	-8.222546e-03
5.227135095634729e-02	-6.690355e-03
5.234020809920450e-02	-5.209765e-03
5.240906524206172e-02	-3.780776e-03
5.247792238491893e-02	-2.403387e-03
5.254677952777614e-02	-1.077600e-03
5.261563667063335e-02	1.965861e-04
5.269292238491915e-02	1.572754e-03
5.277020809920493e-02	2.899205e-03
5.284749381349073e-02	4.175940e-03
5.292477952777652e-02	5.402958e-03
5.300206524206232e-02	6.580259e-03
5.307935095634810e-02	7.707844e-03
5.315663667063390e-02	8.785713e-03
5.315763667063390e-02	8.799437e-03
5.330377952777690e-02	1.070620e-02
5.344992238491991e-02	1.249454e-02
5.359606524206291e-02	1.416444e-02
5.374220809920591e-02	1.571591e-02
5.388835095634891e-02	1.714895e-02
5.403449381349192e-02	1.846355e-02
5.418063667063492e-02	1.965973e-02
5.418163667063492e-02	1.966774e-02
5.432777952777793e-02	2.078156e-02
5.447392238492093e-02	2.182619e-02
5.462006524206393e-02	2.280164e-02
5.476620809920693e-02	2.370791e-02
5.491235095634994e-02	2.454500e-02
5.505849381349294e-02	2.531291e-02
5.520463667063594e-02	2.601163e-02
5.520563667063594e-02	2.601632e-02
5.535177952777895e-02	2.666693e-02
5.549792238492195e-02	2.727714e-02
5.564406524206496e-02	2.784694e-02
5.579020809920796e-02	2.837632e-02
5.593635095635096e-02	2.886530e-02
5.608249381349396e-02	2.931386e-02
5.622863667063697e-02	2.972201e-02
5.622963667063697e-02	2.972475e-02
5.637577952777997e-02	3.010480e-02
5.652192238492298e-02	3.046124e-02
5.666806524206598e-02	3.079408e-02
5.681420809920898e-02	3.110331e-02
5.696035095635198e-02	3.138894e-02
5.710649381349499e-02	3.165096e-02
5.725263667063799e-02	3.188938e-02
5.725363667063799e-02	3.189098e-02
5.739977952778100e-02	3.211298e-02
5.754592238492400e-02	3.232119e-02
5.769206524206701e-02	3.251561e-02
5.783820809921000e-02	3.269625e-02
5.798435095635301e-02	3.286309e-02
5.813049381349601e-02	3.301615e-02
5.827663667063902e-02	3.315542e-02
5.827763667063902e-02	3.315635e-02
5.930163667064004e-02	3.389550e-02
6.032563667064107e-02	3.432726e-02
6.134963667064209e-02	3.457947e-02
6.237363667064311e-02	3.472680e-02
6.339763667064413e-02	3.481286e-02
6.442163667064515e-02	3.486313e-02
6.544563667064618e-02	3.489249e-02
6.646963667064720e-02	3.490964e-02
6.749363667064823e-02	3.491966e-02
6.851763667064925e-02	3.492551e-02
6.954163667065028e-02	3.492893e-02
7.056563667065130e-02	3.493093e-02
7.158963667065232e-02	3.493210e-02
7.261363667065335e-02	3.493278e-02
7.363763667065437e-02	3.493318e-02
7.466163667065540e-02	3.493341e-02
7.568563667065642e-02	3.493354e-02
7.670963667065744e-02	3.493362e-02
7.773363667065847e-02	3.493367e-02
7.875763667065949e-02	3.493370e-02
7.978163667066052e-02	3.493371e-02
8.080563667066154e-02	3.493372e-02
8.182963667066256e-02	3.493373e-02
8.285363667066359e-02	3.493373e-02
8.387763667066461e-02	3.493373e-02
8.490163667066564e-02	3.493373e-02
8.592563667066666e-02	3.493373e-02
8.694963667066768e-02	3.493373e-02
8.797363667066871e-02	3.493373e-02
8.899763667066973e-02	3.493373e-02
9.002163667067076e-02	3.493373e-02
9.104563667067178e-02	3.493373e-02
9.206963667067281e-02	3.493373e-02
9.309363667067383e-02	3.493373e-02
9.411763667067485e-02	3.493373e-02
9.514163667067588e-02	3.493373e-02
9.616563667067690e-02	3.493373e-02
9.718963667067793e-02	3.493373e-02
9.821363667067895e-02	3.493373e-02
9.923763667067997e-02	3.493373e-02
9.980000000000000e-02	3.493373e-02
9.980000100000000e-02	3.479961e-02
9.980000104000000e-02	3.471019e-02
9.980000112000001e-02	3.466548e-02
9.980006851609423e-02	3.473360e-02
9.980013591218845e-02	3.479085e-02
9.980020330828267e-02	3.483723e-02
9.980027070437687e-02	3.487274e-02
9.980033810047109e-02	3.489738e-02
9.980040549656531e-02	3.491116e-02
9.980047289265953e-02	3.491407e-02
9.980144905627794e-02	3.493414e-02
9.980687762770651e-02	3.491945e-02
9.981230619913510e-02	3.489268e-02
9.981773477056367e-02	3.485385e-02
9.982316334199225e-02	3.480294e-02
9.982859191342082e-02	3.473996e-02
9.983402048484941e-02	3.466491e-02
9.983944905627798e-02	3.457779e-02
9.984559191342084e-02	3.446927e-02
9.985173477056371e-02	3.435275e-02
9.985787762770656e-02	3.422822e-02
9.986402048484944e-02	3.409568e-02
9.987016334199229e-02	3.395514e-02
9.987630619913516e-02	3.380659e-02
9.988244905627802e-02	3.365003e-02
9.988873477056374e-02	3.348498e-02
9.989502048484947e-02	3.331599e-02
9.990130619913519e-02	3.314306e-02
9.990759191342090e-02	3.296618e-02
9.991387762770662e-02	3.278537e-02
9.992016334199234e-02	3.260060e-02
9.992644905627807e-02	3.241190e-02
9.993430619913522e-02	3.217270e-02
9.994216334199237e-02	3.193119e-02
9.995002048484952e-02	3.168738e-02
9.995787762770666e-02	3.144125e-02
9.996573477056382e-02	3.119281e-02
9.997359191342096e-02	3.094207e-02
9.998144905627812e-02	3.068902e-02
9.999387762770670e-02	3.028664e-02
1.000063061991353e-01	2.988402e-02
1.000187347705639e-01	2.948118e-02
1.000311633419925e-01	2.907810e-02
1.000435919134210e-01	2.867479e-02
1.000560204848496e-01	2.827125e-02
1.000684490562782e-01	2.786747e-02
1.000885919134211e-01	2.721671e-02
1.001087347705640e-01	2.657127e-02
1.001288776277068e-01	2.593114e-02
1.001490204848497e-01	2.529634e-02
1.001691633419926e-01	2.466686e-02
1.001893061991355e-01	2.404270e-02
1.002094490562783e-01	2.342386e-02
1.002104490562784e-01	2.339333e-02
1.003131633419927e-01	2.035603e-02
1.004158776277071e-01	1.745907e-02
1.005185919134215e-01	1.470245e-02
1.006213061991359e-01	1.208618e-02
1.007240204848503e-01	9.610245e-03
1.008267347705647e-01	7.274656e-03
1.009294490562791e-01	5.079410e-03
1.009728776277077e-01	4.180092e-03
1.010163061991363e-01	3.299958e-03
1.010597347705649e-01	2.439009e-03
1.011031633419935e-01	1.597243e-03
1.011465919134221e-01	7.746620e-04
1.011900204848508e-01	-2.873483e-05
1.012334490562794e-01	-8.129475e-04
1.012344490562794e-01	-8.308198e-04
1.013320204848509e-01	-2.520491e-03
1.014295919134224e-01	-4.135285e-03
1.015271633419940e-01	-5.675201e-03
1.016247347705655e-01	-7.140239e-03
1.017223061991370e-01	-8.530400e-03
1.018198776277085e-01	-9.845683e-03
1.019174490562801e-01	-1.108609e-02
1.019660204848515e-01	-1.168385e-02
1.020145919134230e-01	-1.226746e-02
1.020631633419945e-01	-1.283691e-02
1.021117347705660e-01	-1.339222e-02
1.021603061991374e-01	-1.393337e-02
1.022088776277089e-01	-1.446037e-02
1.022574490562804e-01	-1.497321e-02
1.022584490562804e-01	-1.498365e-02
1.024045919134234e-01	-1.643407e-02
1.025507347705664e-01	-1.779440e-02
1.026968776277094e-01	-1.906464e-02
1.028430204848524e-01	-2.024480e-02
1.029891633419954e-01	-2.133486e-02
1.031353061991384e-01	-2.233484e-02
1.032814490562814e-01	-2.324473e-02
1.032824490562814e-01	-2.325083e-02
1.034285919134244e-01	-2.409808e-02
1.035747347705674e-01	-2.489269e-02
1.037208776277104e-01	-2.563469e-02
1.038670204848534e-01	-2.632406e-02
1.040131633419964e-01	-2.696081e-02
1.041593061991394e-01	-2.754493e-02
1.043054490562824e-01	-2.807643e-02
1.043064490562824e-01	-2.807999e-02
1.044525919134254e-01	-2.857490e-02
1.045987347705685e-01	-2.903906e-02
1.047448776277115e-01	-2.947249e-02
1.048910204848545e-01	-2.987518e-02
1.050371633419975e-01	-3.024712e-02
1.051833061991405e-01	-3.058833e-02
1.053294490562835e-01	-3.089880e-02
1.053304490562835e-01	-3.090088e-02
1.054765919134265e-01	-3.118997e-02
1.056227347705695e-01	-3.146111e-02
1.057688776277125e-01	-3.171429e-02
1.059150204848555e-01	-3.194951e-02
1.060611633419985e-01	-3.216678e-02
1.062073061991415e-01	-3.236609e-02
1.063534490562845e-01	-3.254745e-02
1.063544490562845e-01	-3.254867e-02
1.073784490562855e-01	-3.351120e-02
1.084024490562865e-01	-3.407344e-02
1.094264490562876e-01	-3.440187e-02
1.104504490562886e-01	-3.459372e-02
1.114744490562896e-01	-3.470578e-02
1.124984490562906e-01	-3.477124e-02
1.135224490562917e-01	-3.480949e-02
1.145464490562927e-01	-3.483182e-02
1.155704490562937e-01	-3.484487e-02
1.165944490562947e-01	-3.485249e-02
1.176184490562958e-01	-3.485694e-02
1.186424490562968e-01	-3.485954e-02
1.196664490562978e-01	-3.486106e-02
1.206904490562988e-01	-3.486195e-02
1.217144490562999e-01	-3.486247e-02
1.227384490563009e-01	-3.486277e-02
1.237624490563019e-01	-3.486295e-02
1.247864490563029e-01	-3.486305e-02
1.258104490563040e-01	-3.486311e-02
1.268344490563050e-01	-3.486314e-02
1.278584490563060e-01	-3.486317e-02
1.288824490563070e-01	-3.486318e-02
1.299064490563080e-01	-3.486319e-02
1.309304490563091e-01	-3.486319e-02
1.319544490563101e-01	-3.486319e-02
1.329784490563111e-01	-3.486319e-02
1.340024490563121e-01	-3.486319e-02
1.350264490563132e-01	-3.486319e-02
1.360504490563142e-01	-3.486319e-02
1.370744490563152e-01	-3.486319e-02
1.380984490563162e-01	-3.486320e-02
1.391224490563173e-01	-3.486320e-02
1.401464490563183e-01	-3.486320e-02
1.411704490563193e-01	-3.486320e-02
1.421944490563203e-01	-3.486320e-02
1.432184490563214e-01	-3.486320e-02
1.442424490563224e-01	-3.486320e-02
1.452664490563234e-01	-3.486320e-02
1.462904490563244e-01	-3.486320e-02
1.473144490563255e-01	-3.486320e-02
1.483384490563265e-01	-3.486320e-02
1.493624490563275e-01	-3.486320e-02
1.497000000000000e-01	-3.486320e-02
1.497000010000000e-01	-3.479613e-02
1.497000010800000e-01	-3.470135e-02
1.497000012400000e-01	-3.464591e-02
1.497000020000000e-01	-3.459498e-02
1.497000570409080e-01	-3.465207e-02
1.497001120818161e-01	-3.470144e-02
1.497001671227241e-01	-3.474308e-02
1.497002221636321e-01	-3.477698e-02
1.497002772045402e-01	-3.480316e-02
1.497003322454482e-01	-3.482161e-02
1.497003872863562e-01	-3.483232e-02
1.497007066857031e-01	-3.485844e-02
1.497063371191661e-01	-3.484740e-02
1.497119675526292e-01	-3.482279e-02
1.497175979860922e-01	-3.478461e-02
1.497232284195552e-01	-3.473285e-02
1.497288588530182e-01	-3.466753e-02
1.497344892864813e-01	-3.458864e-02
1.497401197199443e-01	-3.449617e-02
1.497462625770871e-01	-3.438651e-02
1.497524054342300e-01	-3.426893e-02
1.497585482913729e-01	-3.414344e-02
1.497646911485157e-01	-3.401002e-02
1.497708340056586e-01	-3.386869e-02
1.497769768628014e-01	-3.371944e-02
1.497831197199443e-01	-3.356227e-02
1.497894054342300e-01	-3.339666e-02
1.497956911485158e-01	-3.322715e-02
1.498019768628015e-01	-3.305375e-02
1.498082625770872e-01	-3.287645e-02
1.498145482913729e-01	-3.269526e-02
1.498208340056587e-01	-3.251017e-02
1.498271197199444e-01	-3.232119e-02
1.498349768628015e-01	-3.208169e-02
1.498428340056587e-01	-3.183991e-02
1.498506911485158e-01	-3.159586e-02
1.498585482913730e-01	-3.134953e-02
1.498664054342301e-01	-3.110094e-02
1.498742625770873e-01	-3.085006e-02
1.498821197199444e-01	-3.059692e-02
1.498945482913730e-01	-3.019443e-02
1.499069768628016e-01	-2.979174e-02
1.499194054342302e-01	-2.938885e-02
1.499318340056588e-01	-2.898575e-02
1.499442625770873e-01	-2.858245e-02
1.499566911485159e-01	-2.817895e-02
1.499691197199445e-01	-2.777525e-02
1.499928340056588e-01	-2.700946e-02
1.500165482913731e-01	-2.625127e-02
1.500402625770874e-01	-2.550069e-02
1.500639768628017e-01	-2.475772e-02
1.500876911485161e-01	-2.402236e-02
1.501114054342303e-01	-2.329460e-02
1.501351197199447e-01	-2.257445e-02
1.501625482913733e-01	-2.175348e-02
1.501899768628019e-01	-2.094370e-02
1.502174054342305e-01	-2.014511e-02
1.502448340056591e-01	-1.935770e-02
1.502722625770877e-01	-1.858149e-02
1.502996911485163e-01	-1.781646e-02
1.503271197199449e-01	-1.706263e-02
1.503281197199449e-01	-1.703534e-02
1.504198340056593e-01	-1.460483e-02
1.505115482913736e-01	-1.227639e-02
1.506032625770880e-01	-1.005002e-02
1.506949768628024e-01	-7.925715e-03
1.507866911485168e-01	-5.903480e-03
1.508784054342311e-01	-3.983314e-03
1.509701197199455e-01	-2.165216e-03
1.510245482913741e-01	-1.122062e-03
1.510789768628027e-01	-1.063442e-04
1.511334054342314e-01	8.819357e-04
1.511878340056600e-01	1.842778e-03
1.512422625770886e-01	2.776183e-03
1.512966911485173e-01	3.682150e-03
1.513511197199459e-01	4.560680e-03
1.513521197199459e-01	4.576622e-03
1.514819768628032e-01	6.557713e-03
1.516118340056604e-01	8.427050e-03
1.517416911485177e-01	1.018463e-02
1.518715482913750e-01	1.183046e-02
1.520014054342322e-01	1.336453e-02
1.521312625770895e-01	1.478685e-02
1.522611197199468e-01	1.609741e-02
1.523761197199469e-01	1.720105e-02
1.525222625770899e-01	1.849483e-02
1.526684054342329e-01	1.970825e-02
1.528145482913759e-01	2.084132e-02
1.529606911485189e-01	2.189402e-02
1.531068340056619e-01	2.286637e-02
1.532529768628049e-01	2.375836e-02
1.533991197199479e-01	2.456999e-02
1.534001197199479e-01	2.457543e-02
1.535462625770909e-01	2.533117e-02
1.536924054342339e-01	2.603998e-02
1.538385482913769e-01	2.670184e-02
1.539846911485200e-01	2.731677e-02
1.541308340056630e-01	2.788475e-02
1.542769768628059e-01	2.840579e-02
1.544231197199490e-01	2.887990e-02
1.544241197199490e-01	2.888307e-02
1.545702625770920e-01	2.932453e-02
1.547164054342350e-01	2.973857e-02
1.548625482913780e-01	3.012519e-02
1.550086911485210e-01	3.048439e-02
1.551548340056640e-01	3.081617e-02
1.553009768628070e-01	3.112053e-02
1.554471197199500e-01	3.139747e-02
1.554481197199500e-01	3.139932e-02
1.555942625770930e-01	3.165720e-02
1.557404054342360e-01	3.189905e-02
1.558865482913790e-01	3.212489e-02
1.560326911485220e-01	3.233471e-02
1.561788340056650e-01	3.252851e-02
1.563249768628080e-01	3.270630e-02
1.564711197199510e-01	3.286807e-02
1.564721197199510e-01	3.286916e-02
1.574961197199520e-01	3.372774e-02
1.585201197199531e-01	3.422927e-02
1.595441197199541e-01	3.452223e-02
1.605681197199551e-01	3.469336e-02
1.615921197199561e-01	3.479332e-02
1.626161197199572e-01	3.485171e-02
1.636401197199582e-01	3.488582e-02
1.646641197199592e-01	3.490575e-02
1.656881197199602e-01	3.491739e-02
1.667121197199612e-01	3.492418e-02
1.677361197199623e-01	3.492815e-02
1.687601197199633e-01	3.493048e-02
1.697841197199643e-01	3.493183e-02
1.708081197199653e-01	3.493262e-02
1.718321197199664e-01	3.493309e-02
1.728561197199674e-01	3.493335e-02
1.738801197199684e-01	3.493351e-02
1.749041197199694e-01	3.493360e-02
1.759281197199705e-01	3.493366e-02
1.769521197199715e-01	3.493369e-02
1.779761197199725e-01	3.493371e-02
1.790001197199735e-01	3.493372e-02
1.800241197199746e-01	3.493372e-02
1.810481197199756e-01	3.493373e-02
1.820721197199766e-01	3.493373e-02
1.830961197199776e-01	3.493373e-02
1.841201197199787e-01	3.493373e-02
1.851441197199797e-01	3.493373e-02
1.861681197199807e-01	3.493373e-02
1.871921197199817e-01	3.493373e-02
1.882161197199828e-01	3.493373e-02
1.892401197199838e-01	3.493373e-02
1.902641197199848e-01	3.493373e-02
1.912881197199858e-01	3.493373e-02
1.923121197199869e-01	3.493373e-02
1.933361197199879e-01	3.493373e-02
1.943601197199889e-01	3.493373e-02
1.953841197199899e-01	3.493373e-02
1.964081197199909e-01	3.493373e-02
1.974321197199920e-01	3.493373e-02
1.984561197199930e-01	3.493373e-02
1.994801197199940e-01	3.493373e-02
1.996000000000000e-01	3.493373e-02
1.996000020000000e-01	3.520195e-02
1.996000021000000e-01	3.512593e-02
1.996000023000000e-01	3.510803e-02
1.996000030000000e-01	3.520186e-02
1.996000715407939e-01	3.513229e-02
1.996001400815879e-01	3.507403e-02
1.996002086223818e-01	3.502709e-02
1.996002771631757e-01	3.499146e-02
1.996003457039697e-01	3.496715e-02
1.996004142447636e-01	3.495415e-02
1.996004827855575e-01	3.495247e-02
1.996014767989012e-01	3.493336e-02
1.996069053703298e-01	3.494813e-02
1.996123339417583e-01	3.497496e-02
1.996177625131869e-01	3.501386e-02
1.996231910846155e-01	3.506482e-02
1.996286196560441e-01	3.512786e-02
1.996340482274727e-01	3.520296e-02
1.996394767989012e-01	3.529013e-02
1.996456196560441e-01	3.539869e-02
1.996517625131869e-01	3.551526e-02
1.996579053703298e-01	3.563983e-02
1.996640482274727e-01	3.577240e-02
1.996701910846156e-01	3.591297e-02
1.996763339417584e-01	3.606155e-02
1.996824767989013e-01	3.621814e-02
1.996887625131870e-01	3.638321e-02
1.996950482274727e-01	3.655222e-02
1.997013339417584e-01	3.672517e-02
1.997076196560442e-01	3.690206e-02
1.997139053703299e-01	3.708290e-02
1.997201910846156e-01	3.726767e-02
1.997264767989013e-01	3.745639e-02
1.997343339417585e-01	3.769560e-02
