time	V(v2)
3.749591608190894e-04	-2.552949e-02
3.911020179619470e-04	-2.710004e-02
4.072448751048045e-04	-2.867931e-02
4.309591608190908e-04	-3.099757e-02
4.546734465333771e-04	-3.329100e-02
4.783877322476634e-04	-3.555958e-02
5.021020179619497e-04	-3.780331e-02
5.258163036762360e-04	-4.002221e-02
5.495305893905222e-04	-4.221626e-02
5.732448751048085e-04	-4.438547e-02
6.052448751048093e-04	-4.724192e-02
6.372448751048100e-04	-5.001107e-02
6.692448751048108e-04	-5.269292e-02
7.012448751048117e-04	-5.528746e-02
7.332448751048125e-04	-5.779471e-02
7.652448751048133e-04	-6.021465e-02
7.972448751048139e-04	-6.254729e-02
8.253877322476715e-04	-6.451477e-02
8.535305893905290e-04	-6.641280e-02
8.816734465333866e-04	-6.824138e-02
9.098163036762441e-04	-7.000051e-02
9.379591608191017e-04	-7.169019e-02
9.661020179619593e-04	-7.331043e-02
9.942448751048168e-04	-7.486121e-02
9.952448751048167e-04	-7.491520e-02
1.055959160819097e-03	-7.799602e-02
1.116673446533378e-03	-8.083677e-02
1.177387732247659e-03	-8.343744e-02
1.238102017961939e-03	-8.579803e-02
1.298816303676220e-03	-8.791855e-02
1.359530589390500e-03	-8.979899e-02
1.420244875104781e-03	-9.143936e-02
1.487102017961918e-03	-9.304796e-02
1.553959160819055e-03	-9.450879e-02
1.620816303676193e-03	-9.582186e-02
1.687673446533330e-03	-9.698717e-02
1.754530589390467e-03	-9.800470e-02
1.821387732247604e-03	-9.887447e-02
1.888244875104742e-03	-9.959648e-02
1.906816303676171e-03	-9.979024e-02
1.925387732247600e-03	-9.997746e-02
1.943959160819029e-03	-1.001581e-01
1.962530589390458e-03	-1.003323e-01
1.981102017961887e-03	-1.004998e-01
1.999673446533316e-03	-1.006609e-01
2.018244875104745e-03	-1.008153e-01
2.019244875104745e-03	-1.008235e-01
2.076244875104753e-03	-1.012523e-01
2.133244875104760e-03	-1.016438e-01
2.190244875104768e-03	-1.019980e-01
2.247244875104775e-03	-1.023149e-01
2.304244875104783e-03	-1.025945e-01
2.361244875104790e-03	-1.028369e-01
2.418244875104798e-03	-1.030420e-01
2.479530589390521e-03	-1.032396e-01
2.540816303676243e-03	-1.034187e-01
2.602102017961965e-03	-1.035792e-01
2.663387732247688e-03	-1.037212e-01
2.724673446533410e-03	-1.038445e-01
2.785959160819132e-03	-1.039494e-01
2.847244875104855e-03	-1.040357e-01
2.875102017962002e-03	-1.040732e-01
2.902959160819148e-03	-1.041088e-01
2.930816303676295e-03	-1.041424e-01
2.958673446533441e-03	-1.041742e-01
2.986530589390588e-03	-1.042039e-01
3.014387732247735e-03	-1.042317e-01
3.042244875104881e-03	-1.042576e-01
3.043244875104881e-03	-1.042585e-01
3.128816303676321e-03	-1.043252e-01
3.214387732247761e-03	-1.043838e-01
3.299959160819201e-03	-1.044345e-01
3.385530589390641e-03	-1.044772e-01
3.471102017962081e-03	-1.045120e-01
3.556673446533521e-03	-1.045387e-01
3.642244875104960e-03	-1.045574e-01
3.702816303676397e-03	-1.045703e-01
3.763387732247834e-03	-1.045819e-01
3.823959160819270e-03	-1.045922e-01
3.884530589390707e-03	-1.046013e-01
3.945102017962144e-03	-1.046091e-01
4.005673446533580e-03	-1.046157e-01
4.066244875105016e-03	-1.046210e-01
4.067244875105016e-03	-1.046211e-01
4.213387732247893e-03	-1.046306e-01
4.359530589390770e-03	-1.046386e-01
4.505673446533646e-03	-1.046450e-01
4.651816303676523e-03	-1.046499e-01
4.797959160819400e-03	-1.046532e-01
4.944102017962276e-03	-1.046551e-01
5.090244875105152e-03	-1.046554e-01
5.091244875105152e-03	-1.046554e-01
6.115244875105288e-03	-1.046584e-01
7.139244875105424e-03	-1.046586e-01
8.163244875105256e-03	-1.046586e-01
9.187244875104503e-03	-1.046586e-01
1.021124487510375e-02	-1.046586e-01
1.123524487510300e-02	-1.046586e-01
1.225924487510225e-02	-1.046586e-01
1.328324487510149e-02	-1.046586e-01
1.430724487510074e-02	-1.046586e-01
1.533124487509999e-02	-1.046586e-01
1.635524487510050e-02	-1.046586e-01
1.737924487510153e-02	-1.046586e-01
1.840324487510255e-02	-1.046586e-01
1.942724487510358e-02	-1.046586e-01
2.045124487510460e-02	-1.046586e-01
2.147524487510562e-02	-1.046586e-01
2.249924487510665e-02	-1.046586e-01
2.352324487510767e-02	-1.046586e-01
2.454724487510870e-02	-1.046586e-01
2.557124487510972e-02	-1.046586e-01
2.659524487511074e-02	-1.046586e-01
2.761924487511177e-02	-1.046586e-01
2.864324487511279e-02	-1.046586e-01
2.966724487511382e-02	-1.046586e-01
3.069124487511484e-02	-1.046586e-01
3.171524487511587e-02	-1.046586e-01
3.273924487511689e-02	-1.046586e-01
3.376324487511791e-02	-1.046586e-01
3.478724487511894e-02	-1.046586e-01
3.581124487511996e-02	-1.046586e-01
3.683524487512099e-02	-1.046586e-01
3.785924487512201e-02	-1.046586e-01
3.888324487512303e-02	-1.046586e-01
3.990724487512406e-02	-1.046586e-01
4.093124487512508e-02	-1.046586e-01
4.195524487512611e-02	-1.046586e-01
4.297924487512713e-02	-1.046586e-01
4.400324487512815e-02	-1.046586e-01
4.502724487512918e-02	-1.046586e-01
4.605124487513020e-02	-1.046586e-01
4.707524487513123e-02	-1.046586e-01
4.809924487513225e-02	-1.046586e-01
4.912324487513327e-02	-1.046586e-01
5.014724487513430e-02	-1.046586e-01
5.117124487513532e-02	-1.046586e-01
5.219524487513635e-02	-1.046586e-01
5.321924487513737e-02	-1.046586e-01
5.424324487513840e-02	-1.046586e-01
5.526724487513942e-02	-1.046586e-01
5.629124487514044e-02	-1.046586e-01
5.731524487514147e-02	-1.046586e-01
5.833924487514249e-02	-1.046586e-01
5.936324487514352e-02	-1.046586e-01
6.038724487514454e-02	-1.046586e-01
6.141124487514556e-02	-1.046586e-01
6.243524487514659e-02	-1.046586e-01
6.345924487514761e-02	-1.046586e-01
6.448324487514863e-02	-1.046586e-01
6.550724487514965e-02	-1.046586e-01
6.653124487515068e-02	-1.046586e-01
6.700000000000000e-02	-1.046586e-01
6.700000100000000e-02	-1.038153e-01
6.700000104000001e-02	-1.021286e-01
6.700000112000001e-02	-1.012853e-01
6.700000694857151e-02	-1.013073e-01
6.700001277714303e-02	-1.013400e-01
6.700001860571453e-02	-1.013834e-01
6.700002443428604e-02	-1.014375e-01
6.700003026285754e-02	-1.015023e-01
6.700003609142906e-02	-1.015779e-01
6.700004192000056e-02	-1.016641e-01
6.700009653108710e-02	-1.024177e-01
6.700013232779371e-02	-1.028471e-01
6.700018464354053e-02	-1.033319e-01
6.700026503083464e-02	-1.038160e-01
6.700042580542287e-02	-1.043142e-01
6.700063712638553e-02	-1.045727e-01
6.700086113740406e-02	-1.046429e-01
6.700171968502493e-02	-1.046599e-01
6.701371968502494e-02	-1.045646e-01
6.702571968502495e-02	-1.043668e-01
6.703771968502496e-02	-1.040667e-01
6.704971968502497e-02	-1.036641e-01
6.706171968502499e-02	-1.031590e-01
6.707371968502500e-02	-1.025516e-01
6.708571968502501e-02	-1.018417e-01
6.709757682788217e-02	-1.010650e-01
6.710943397073932e-02	-1.002263e-01
6.712129111359648e-02	-9.932557e-02
6.713314825645363e-02	-9.836291e-02
6.714500539931079e-02	-9.733830e-02
6.715686254216793e-02	-9.625171e-02
6.716871968502509e-02	-9.510317e-02
6.717486254216795e-02	-9.449393e-02
6.718100539931082e-02	-9.387384e-02
6.718714825645368e-02	-9.324289e-02
6.719329111359655e-02	-9.260110e-02
6.719943397073941e-02	-9.194845e-02
6.720557682788228e-02	-9.128495e-02
6.721171968502514e-02	-9.061060e-02
6.721871968502514e-02	-8.983083e-02
6.722571968502515e-02	-8.904129e-02
6.723271968502516e-02	-8.824199e-02
6.723971968502516e-02	-8.743291e-02
6.724671968502517e-02	-8.661407e-02
6.725371968502518e-02	-8.578546e-02
6.726071968502519e-02	-8.494708e-02
6.727257682788235e-02	-8.350645e-02
6.728443397073949e-02	-8.205173e-02
6.729629111359665e-02	-8.058290e-02
6.730814825645380e-02	-7.909996e-02
6.732000539931096e-02	-7.760293e-02
6.733186254216811e-02	-7.609180e-02
6.734371968502527e-02	-7.456656e-02
6.736343397073957e-02	-7.200921e-02
6.738314825645388e-02	-6.945603e-02
6.740286254216818e-02	-6.690700e-02
6.742257682788250e-02	-6.436214e-02
6.744229111359680e-02	-6.182143e-02
6.746200539931110e-02	-5.928488e-02
6.748171968502541e-02	-5.675248e-02
6.748871968502541e-02	-5.586336e-02
6.750529111359686e-02	-5.376630e-02
6.752186254216830e-02	-5.169233e-02
6.753843397073975e-02	-4.964146e-02
6.755500539931120e-02	-4.761368e-02
6.757157682788265e-02	-4.560900e-02
6.758814825645408e-02	-4.362741e-02
6.760471968502553e-02	-4.166891e-02
6.761586254216839e-02	-4.036960e-02
6.762700539931127e-02	-3.908386e-02
6.763814825645413e-02	-3.781170e-02
6.764929111359701e-02	-3.655310e-02
6.766043397073987e-02	-3.530807e-02
6.767157682788275e-02	-3.407661e-02
6.768271968502561e-02	-3.285872e-02
6.770686254216848e-02	-3.026914e-02
6.773100539931137e-02	-2.774938e-02
6.775514825645425e-02	-2.529945e-02
6.777929111359714e-02	-2.291935e-02
6.780343397074001e-02	-2.060908e-02
6.782757682788290e-02	-1.836864e-02
6.785171968502578e-02	-1.619802e-02
6.788329111359724e-02	-1.347137e-02
6.791486254216869e-02	-1.085645e-02
6.794643397074016e-02	-8.353253e-03
6.797800539931162e-02	-5.961782e-03
6.800957682788308e-02	-3.682038e-03
6.804114825645453e-02	-1.514020e-03
6.807271968502600e-02	5.422720e-04
6.810557682788318e-02	2.571948e-03
6.813843397074035e-02	4.505510e-03
6.817129111359753e-02	6.342957e-03
6.820414825645470e-02	8.084290e-03
6.823700539931188e-02	9.729508e-03
6.826986254216905e-02	1.127861e-02
6.830271968502623e-02	1.273160e-02
6.833257682788341e-02	1.398265e-02
6.836243397074057e-02	1.517537e-02
6.839229111359775e-02	1.630976e-02
6.842214825645491e-02	1.738584e-02
6.845200539931209e-02	1.840360e-02
6.848186254216926e-02	1.936303e-02
6.851171968502644e-02	2.026414e-02
6.851271968502644e-02	2.029367e-02
6.857486254216935e-02	2.198164e-02
6.863700539931228e-02	2.352083e-02
6.869914825645519e-02	2.491122e-02
6.876129111359812e-02	2.615284e-02
6.882343397074103e-02	2.724566e-02
6.888557682788396e-02	2.818970e-02
6.894771968502687e-02	2.898496e-02
6.900286254216978e-02	2.962717e-02
6.905800539931270e-02	3.021520e-02
6.911314825645561e-02	3.074904e-02
6.916829111359853e-02	3.122870e-02
6.922343397074143e-02	3.165417e-02
6.927857682788435e-02	3.202545e-02
6.933371968502726e-02	3.234255e-02
6.936257682788444e-02	3.249978e-02
6.939143397074160e-02	3.264885e-02
6.942029111359878e-02	3.278978e-02
6.944914825645594e-02	3.292255e-02
6.947800539931312e-02	3.304717e-02
6.950686254217028e-02	3.316365e-02
6.953571968502746e-02	3.327197e-02
6.953671968502746e-02	3.327564e-02
6.959657682788467e-02	3.347555e-02
6.965643397074187e-02	3.365689e-02
6.971629111359907e-02	3.381966e-02
6.977614825645627e-02	3.396385e-02
6.983600539931348e-02	3.408948e-02
6.989586254217067e-02	3.419654e-02
6.995571968502788e-02	3.428502e-02
7.002886254217081e-02	3.437985e-02
7.010200539931374e-02	3.446441e-02
7.017514825645667e-02	3.453870e-02
7.024829111359961e-02	3.460274e-02
7.032143397074253e-02	3.465651e-02
7.039457682788547e-02	3.470002e-02
7.046771968502839e-02	3.473327e-02
7.056071968502849e-02	3.477231e-02
7.067400539931432e-02	3.480650e-02
7.078729111360015e-02	3.483585e-02
7.090057682788597e-02	3.486034e-02
7.101386254217179e-02	3.487997e-02
7.112714825645762e-02	3.489476e-02
7.124043397074345e-02	3.490469e-02
7.135371968502928e-02	3.490977e-02
7.158471968502951e-02	3.492051e-02
7.173086254217251e-02	3.492425e-02
7.187700539931552e-02	3.492738e-02
7.202314825645852e-02	3.492991e-02
7.216929111360153e-02	3.493183e-02
7.231543397074452e-02	3.493315e-02
7.246157682788754e-02	3.493386e-02
7.260771968503053e-02	3.493396e-02
7.260871968503053e-02	3.493396e-02
7.363271968503156e-02	3.493511e-02
7.465671968503258e-02	3.493520e-02
7.568071968503361e-02	3.493521e-02
7.670471968503463e-02	3.493521e-02
7.772871968503565e-02	3.493521e-02
7.875271968503668e-02	3.493521e-02
7.977671968503770e-02	3.493521e-02
8.080071968503873e-02	3.493521e-02
8.182471968503975e-02	3.493521e-02
8.284871968504078e-02	3.493521e-02
8.387271968504180e-02	3.493521e-02
8.489671968504282e-02	3.493521e-02
8.592071968504385e-02	3.493521e-02
8.694471968504487e-02	3.493521e-02
8.796871968504590e-02	3.493521e-02
8.899271968504692e-02	3.493521e-02
9.001671968504794e-02	3.493521e-02
9.104071968504897e-02	3.493521e-02
9.206471968504999e-02	3.493521e-02
9.308871968505102e-02	3.493521e-02
9.411271968505204e-02	3.493521e-02
9.513671968505306e-02	3.493521e-02
9.616071968505409e-02	3.493521e-02
9.718471968505511e-02	3.493521e-02
9.820871968505614e-02	3.493521e-02
9.923271968505716e-02	3.493521e-02
1.002567196850582e-01	3.493521e-02
1.012807196850592e-01	3.493521e-02
1.023047196850602e-01	3.493521e-02
1.033287196850613e-01	3.493521e-02
1.043527196850623e-01	3.493521e-02
1.053767196850633e-01	3.493521e-02
1.064007196850643e-01	3.493521e-02
1.074247196850654e-01	3.493521e-02
1.084487196850664e-01	3.493521e-02
1.094727196850674e-01	3.493521e-02
1.104967196850684e-01	3.493521e-02
1.115207196850694e-01	3.493521e-02
1.125447196850705e-01	3.493521e-02
1.135687196850715e-01	3.493521e-02
1.145927196850725e-01	3.493521e-02
1.156167196850735e-01	3.493521e-02
1.166407196850746e-01	3.493521e-02
1.176647196850756e-01	3.493521e-02
1.186887196850766e-01	3.493521e-02
1.197127196850776e-01	3.493521e-02
1.207367196850787e-01	3.493521e-02
1.217607196850797e-01	3.493521e-02
1.227847196850807e-01	3.493521e-02
1.238087196850817e-01	3.493521e-02
1.248327196850828e-01	3.493521e-02
1.258567196850838e-01	3.493521e-02
1.268807196850848e-01	3.493521e-02
1.279047196850858e-01	3.493521e-02
1.289287196850868e-01	3.493521e-02
1.299527196850879e-01	3.493521e-02
1.309767196850889e-01	3.493521e-02
1.320007196850899e-01	3.493521e-02
1.330247196850909e-01	3.493521e-02
1.340000000000000e-01	3.493521e-02
1.340000010000000e-01	3.409189e-02
1.340000010800000e-01	3.352967e-02
1.340000012400000e-01	3.324858e-02
1.340000120401467e-01	3.328344e-02
1.340000228402935e-01	3.332723e-02
1.340000336404402e-01	3.337994e-02
1.340000444405869e-01	3.344157e-02
1.340000552407337e-01	3.351213e-02
1.340000660408804e-01	3.359160e-02
1.340000768410271e-01	3.368000e-02
1.340001129947949e-01	3.391476e-02
1.340001657998279e-01	3.419065e-02
1.340002370288591e-01	3.444117e-02
1.340003794869215e-01	3.470285e-02
1.340006333079101e-01	3.488358e-02
1.340008988491267e-01	3.493012e-02
1.340044792290217e-01	3.492865e-02
1.340080596089167e-01	3.492123e-02
1.340116399888116e-01	3.490786e-02
1.340152203687066e-01	3.488855e-02
1.340188007486015e-01	3.486329e-02
1.340223811284965e-01	3.483208e-02
1.340259615083915e-01	3.479492e-02
1.340269615083915e-01	3.478400e-02
1.340419615083915e-01	3.456044e-02
1.340569615083915e-01	3.427098e-02
1.340719615083915e-01	3.391560e-02
1.340869615083915e-01	3.349431e-02
1.341019615083915e-01	3.300711e-02
1.341169615083916e-01	3.245401e-02
1.341319615083916e-01	3.183499e-02
1.341418186512487e-01	3.140789e-02
1.341516757941059e-01	3.096423e-02
1.341615329369630e-01	3.050401e-02
1.341713900798202e-01	3.002722e-02
1.341812472226773e-01	2.953386e-02
1.341911043655345e-01	2.902395e-02
1.342009615083916e-01	2.849746e-02
1.342096757941059e-01	2.802219e-02
1.342183900798202e-01	2.753903e-02
1.342271043655345e-01	2.704797e-02
1.342358186512488e-01	2.654901e-02
1.342445329369631e-01	2.604216e-02
1.342532472226774e-01	2.552741e-02
1.342619615083917e-01	2.500477e-02
1.342751043655346e-01	2.420391e-02
1.342882472226774e-01	2.339501e-02
1.343013900798203e-01	2.257807e-02
1.343145329369632e-01	2.175308e-02
1.343276757941061e-01	2.092004e-02
1.343408186512489e-01	2.007896e-02
1.343539615083918e-01	1.922983e-02
1.343689615083918e-01	1.825715e-02
1.343839615083918e-01	1.728520e-02
1.343989615083918e-01	1.631399e-02
1.344139615083919e-01	1.534352e-02
1.344289615083919e-01	1.437379e-02
1.344439615083919e-01	1.340481e-02
1.344589615083919e-01	1.243656e-02
1.344833900798205e-01	1.086881e-02
1.345078186512491e-01	9.325650e-03
1.345322472226777e-01	7.807078e-03
1.345566757941063e-01	6.313092e-03
1.345811043655349e-01	4.843694e-03
1.346055329369635e-01	3.398883e-03
1.346299615083921e-01	1.978660e-03
1.346652472226778e-01	-1.019659e-05
1.347005329369636e-01	-1.925195e-03
1.347358186512493e-01	-3.766336e-03
1.347711043655351e-01	-5.533618e-03
1.348063900798208e-01	-7.227043e-03
1.348416757941066e-01	-8.846610e-03
1.348769615083923e-01	-1.039232e-02
1.349016757941066e-01	-1.142855e-02
1.349263900798209e-01	-1.243053e-02
1.349511043655353e-01	-1.339828e-02
1.349758186512496e-01	-1.433178e-02
1.350005329369639e-01	-1.523104e-02
1.350252472226782e-01	-1.609607e-02
1.350499615083925e-01	-1.692685e-02
1.350509615083925e-01	-1.695985e-02
1.351221043655354e-01	-1.912906e-02
1.351932472226783e-01	-2.110367e-02
1.352643900798213e-01	-2.288369e-02
1.353355329369642e-01	-2.446912e-02
1.354066757941071e-01	-2.585995e-02
1.354778186512501e-01	-2.705620e-02
1.355489615083930e-01	-2.805785e-02
1.356129615083931e-01	-2.886652e-02
1.356769615083931e-01	-2.960202e-02
1.357409615083932e-01	-3.026434e-02
1.358049615083932e-01	-3.085349e-02
1.358689615083933e-01	-3.136946e-02
1.359329615083934e-01	-3.181226e-02
1.359969615083934e-01	-3.218188e-02
1.360749615083935e-01	-3.259290e-02
1.361361043655364e-01	-3.286401e-02
1.361972472226793e-01	-3.311022e-02
1.362583900798223e-01	-3.333153e-02
1.363195329369652e-01	-3.352792e-02
1.363806757941081e-01	-3.369942e-02
1.364418186512510e-01	-3.384600e-02
1.365029615083939e-01	-3.396768e-02
1.365732472226797e-01	-3.409135e-02
1.366435329369655e-01	-3.420220e-02
1.367138186512513e-01	-3.430024e-02
1.367841043655371e-01	-3.438546e-02
1.368543900798229e-01	-3.445787e-02
1.369246757941087e-01	-3.451746e-02
1.369949615083944e-01	-3.456423e-02
1.370989615083945e-01	-3.462676e-02
1.372013900798232e-01	-3.467195e-02
1.373038186512519e-01	-3.471112e-02
1.374062472226805e-01	-3.474427e-02
1.375086757941092e-01	-3.477141e-02
1.376111043655379e-01	-3.479252e-02
1.377135329369666e-01	-3.480762e-02
1.378159615083953e-01	-3.481670e-02
1.381229615083956e-01	-3.483979e-02
1.382691043655386e-01	-3.484533e-02
1.384152472226816e-01	-3.484998e-02
1.385613900798246e-01	-3.485373e-02
1.387075329369676e-01	-3.485659e-02
1.388536757941106e-01	-3.485856e-02
1.389998186512536e-01	-3.485963e-02
1.391459615083966e-01	-3.485980e-02
1.391469615083966e-01	-3.485981e-02
1.401709615083976e-01	-3.486156e-02
1.411949615083986e-01	-3.486171e-02
1.422189615083997e-01	-3.486172e-02
1.432429615084007e-01	-3.486172e-02
1.442669615084017e-01	-3.486172e-02
1.452909615084027e-01	-3.486172e-02
1.463149615084038e-01	-3.486172e-02
1.473389615084048e-01	-3.486172e-02
1.483629615084058e-01	-3.486172e-02
1.493869615084068e-01	-3.486172e-02
1.504109615084079e-01	-3.486172e-02
1.514349615084089e-01	-3.486172e-02
1.524589615084099e-01	-3.486172e-02
1.534829615084109e-01	-3.486172e-02
1.545069615084119e-01	-3.486172e-02
1.555309615084130e-01	-3.486172e-02
1.565549615084140e-01	-3.486172e-02
1.575789615084150e-01	-3.486172e-02
1.586029615084160e-01	-3.486172e-02
1.596269615084171e-01	-3.486172e-02
1.606509615084181e-01	-3.486172e-02
1.616749615084191e-01	-3.486172e-02
1.626989615084201e-01	-3.486172e-02
1.637229615084212e-01	-3.486172e-02
1.647469615084222e-01	-3.486172e-02
1.657709615084232e-01	-3.486172e-02
1.667949615084242e-01	-3.486172e-02
1.678189615084253e-01	-3.486172e-02
1.688429615084263e-01	-3.486172e-02
1.698669615084273e-01	-3.486172e-02
1.708909615084283e-01	-3.486172e-02
1.719149615084294e-01	-3.486172e-02
1.729389615084304e-01	-3.486172e-02
1.739629615084314e-01	-3.486172e-02
1.749869615084324e-01	-3.486172e-02
1.760109615084335e-01	-3.486172e-02
1.770349615084345e-01	-3.486172e-02
1.780589615084355e-01	-3.486172e-02
1.790829615084365e-01	-3.486172e-02
1.801069615084376e-01	-3.486172e-02
1.811309615084386e-01	-3.486172e-02
1.821549615084396e-01	-3.486172e-02
1.831789615084406e-01	-3.486172e-02
1.842029615084416e-01	-3.486172e-02
1.852269615084427e-01	-3.486172e-02
1.862509615084437e-01	-3.486172e-02
1.872749615084447e-01	-3.486172e-02
1.882989615084457e-01	-3.486172e-02
1.893229615084468e-01	-3.486172e-02
1.903469615084478e-01	-3.486172e-02
1.913709615084488e-01	-3.486172e-02
1.923949615084498e-01	-3.486172e-02
1.934189615084509e-01	-3.486172e-02
1.944429615084519e-01	-3.486172e-02
1.954669615084529e-01	-3.486172e-02
1.964909615084539e-01	-3.486172e-02
1.975149615084550e-01	-3.486172e-02
1.985389615084560e-01	-3.486172e-02
1.995629615084570e-01	-3.486172e-02
2.005869615084580e-01	-3.486172e-02
2.010000000000000e-01	-3.486172e-02
2.010000010000000e-01	-3.444006e-02
2.010000010800000e-01	-3.384410e-02
2.010000012400000e-01	-3.349553e-02
2.010000020000000e-01	-3.317524e-02
2.010000113531429e-01	-3.320310e-02
2.010000207062857e-01	-3.323904e-02
2.010000300594286e-01	-3.328308e-02
2.010000394125714e-01	-3.333520e-02
2.010000487657143e-01	-3.339542e-02
2.010000581188571e-01	-3.346372e-02
2.010000674720000e-01	-3.354012e-02
2.010001014287170e-01	-3.376763e-02
2.010001507286540e-01	-3.404627e-02
2.010002120961735e-01	-3.429170e-02
2.010003348312123e-01	-3.456300e-02
2.010005803012899e-01	-3.478898e-02
2.010008294538732e-01	-3.485262e-02
2.010155341070837e-01	-3.479125e-02
2.010302387602943e-01	-3.465528e-02
2.010449434135049e-01	-3.444470e-02
2.010596480667154e-01	-3.415952e-02
2.010743527199260e-01	-3.379973e-02
2.010890573731366e-01	-3.336534e-02
2.011037620263471e-01	-3.285634e-02
2.011156191692043e-01	-3.241322e-02
2.011274763120615e-01	-3.194245e-02
2.011393334549186e-01	-3.144406e-02
2.011511905977758e-01	-3.091802e-02
2.011630477406329e-01	-3.036435e-02
2.011749048834901e-01	-2.978305e-02
2.011867620263472e-01	-2.917411e-02
2.011949048834901e-01	-2.874608e-02
2.012030477406329e-01	-2.831017e-02
2.012111905977758e-01	-2.786638e-02
2.012193334549187e-01	-2.741471e-02
2.012274763120616e-01	-2.695516e-02
2.012356191692044e-01	-2.648773e-02
2.012437620263473e-01	-2.601243e-02
2.012534763120616e-01	-2.543718e-02
2.012631905977759e-01	-2.485562e-02
2.012729048834902e-01	-2.426776e-02
2.012826191692045e-01	-2.367360e-02
2.012923334549188e-01	-2.307313e-02
2.013020477406330e-01	-2.246636e-02
2.013117620263473e-01	-2.185329e-02
2.013247620263474e-01	-2.102584e-02
2.013377620263474e-01	-2.019526e-02
2.013507620263474e-01	-1.936152e-02
2.013637620263474e-01	-1.852464e-02
2.013767620263474e-01	-1.768462e-02
2.013897620263474e-01	-1.684145e-02
2.014027620263474e-01	-1.599514e-02
2.014191905977760e-01	-1.492625e-02
2.014356191692046e-01	-1.386324e-02
2.014520477406332e-01	-1.280610e-02
2.014684763120618e-01	-1.175484e-02
2.014849048834904e-01	-1.070945e-02
2.015013334549190e-01	-9.669938e-03
2.015177620263476e-01	-8.636299e-03
2.015230477406333e-01	-8.306749e-03
2.015283334549190e-01	-7.978331e-03
2.015336191692047e-01	-7.651044e-03
2.015389048834904e-01	-7.324887e-03
2.015441905977761e-01	-6.999860e-03
2.015494763120619e-01	-6.675965e-03
2.015547620263476e-01	-6.353200e-03
2.015557620263476e-01	-6.292287e-03
2.015873334549191e-01	-4.386264e-03
2.016189048834905e-01	-2.535705e-03
2.016504763120620e-01	-7.406084e-04
2.016820477406334e-01	9.990251e-04
2.017136191692049e-01	2.683196e-03
2.017451905977763e-01	4.311903e-03
2.017767620263478e-01	5.885147e-03
2.018194763120622e-01	7.905623e-03
2.018621905977765e-01	9.821669e-03
2.019049048834908e-01	1.163328e-02
2.019476191692051e-01	1.334047e-02
2.019903334549195e-01	1.494322e-02
2.020330477406338e-01	1.644155e-02
2.020757620263481e-01	1.783544e-02
2.021476191692053e-01	1.993662e-02
2.022194763120626e-01	2.184671e-02
2.022913334549198e-01	2.356570e-02
2.023631905977770e-01	2.509358e-02
2.024350477406342e-01	2.643037e-02
2.025069048834914e-01	2.757606e-02
2.025787620263486e-01	2.853065e-02
2.025797620263486e-01	2.854366e-02
2.026430477406344e-01	2.929831e-02
2.027063334549202e-01	2.998498e-02
2.027696191692059e-01	3.060367e-02
2.028329048834917e-01	3.115438e-02
