vds	Id(M1)
3.099999999999997e+00	2.602368e-01
3.149999999999997e+00	2.605840e-01
3.199999999999997e+00	2.609311e-01
3.249999999999996e+00	2.612783e-01
3.299999999999996e+00	2.616253e-01
3.349999999999996e+00	2.619724e-01
3.399999999999996e+00	2.623194e-01
3.449999999999996e+00	2.626664e-01
3.499999999999996e+00	2.630134e-01
3.549999999999995e+00	2.633604e-01
3.599999999999995e+00	2.637073e-01
3.649999999999995e+00	2.640542e-01
3.699999999999995e+00	2.644011e-01
3.749999999999995e+00	2.647479e-01
3.799999999999994e+00	2.650948e-01
3.849999999999994e+00	2.654416e-01
3.899999999999994e+00	2.657883e-01
3.949999999999994e+00	2.661351e-01
3.999999999999994e+00	2.664818e-01
4.049999999999994e+00	2.668285e-01
4.099999999999993e+00	2.671751e-01
4.149999999999993e+00	2.675218e-01
4.199999999999993e+00	2.678684e-01
4.249999999999993e+00	2.682150e-01
4.299999999999993e+00	2.685615e-01
4.349999999999993e+00	2.689081e-01
4.399999999999992e+00	2.692546e-01
4.449999999999992e+00	2.696011e-01
4.499999999999992e+00	2.699475e-01
4.549999999999992e+00	2.702940e-01
4.599999999999992e+00	2.706403e-01
4.649999999999991e+00	2.709867e-01
4.699999999999991e+00	2.713331e-01
4.749999999999991e+00	2.716794e-01
4.799999999999991e+00	2.720257e-01
4.849999999999991e+00	2.723720e-01
4.899999999999991e+00	2.727182e-01
4.949999999999990e+00	2.730644e-01
4.999999999999990e+00	2.734106e-01
5.049999999999990e+00	2.737568e-01
5.099999999999990e+00	2.741029e-01
5.149999999999990e+00	2.744491e-01
5.199999999999990e+00	2.747951e-01
5.249999999999989e+00	2.751412e-01
5.299999999999989e+00	2.754872e-01
5.349999999999989e+00	2.758332e-01
5.399999999999989e+00	2.761792e-01
5.449999999999989e+00	2.765252e-01
5.499999999999988e+00	2.768711e-01
5.549999999999988e+00	2.772170e-01
5.599999999999988e+00	2.775629e-01
5.649999999999988e+00	2.779087e-01
5.699999999999988e+00	2.782546e-01
5.749999999999988e+00	2.786004e-01
5.799999999999987e+00	2.789461e-01
5.849999999999987e+00	2.792919e-01
5.899999999999987e+00	2.796376e-01
5.949999999999987e+00	2.799833e-01
5.999999999999987e+00	2.803290e-01
6.049999999999986e+00	2.806746e-01
6.099999999999986e+00	2.810202e-01
6.149999999999986e+00	2.813658e-01
6.199999999999986e+00	2.817114e-01
6.249999999999986e+00	2.820569e-01
6.299999999999986e+00	2.824024e-01
6.349999999999985e+00	2.827479e-01
6.399999999999985e+00	2.830934e-01
6.449999999999985e+00	2.834388e-01
6.499999999999985e+00	2.837842e-01
6.549999999999985e+00	2.841296e-01
6.599999999999985e+00	2.844750e-01
6.649999999999984e+00	2.848203e-01
6.699999999999984e+00	2.851656e-01
6.749999999999984e+00	2.855109e-01
6.799999999999984e+00	2.858561e-01
6.849999999999984e+00	2.862014e-01
6.899999999999983e+00	2.865466e-01
6.949999999999983e+00	2.868917e-01
6.999999999999983e+00	2.872369e-01
7.049999999999983e+00	2.875820e-01
7.099999999999983e+00	2.879271e-01
7.149999999999983e+00	2.882721e-01
7.199999999999982e+00	2.886172e-01
7.249999999999982e+00	2.889622e-01
7.299999999999982e+00	2.893072e-01
7.349999999999982e+00	2.896522e-01
7.399999999999982e+00	2.899971e-01
7.449999999999982e+00	2.903420e-01
7.499999999999981e+00	2.906869e-01
7.549999999999981e+00	2.910317e-01
7.599999999999981e+00	2.913766e-01
7.649999999999981e+00	2.917214e-01
7.699999999999981e+00	2.920662e-01
7.749999999999980e+00	2.924109e-01
7.799999999999980e+00	2.927557e-01
7.849999999999980e+00	2.931004e-01
7.899999999999980e+00	2.934451e-01
7.949999999999980e+00	2.937897e-01
7.999999999999980e+00	2.941343e-01
8.049999999999979e+00	2.944789e-01
8.099999999999980e+00	2.948235e-01
8.149999999999981e+00	2.951680e-01
8.199999999999982e+00	2.955126e-01
8.249999999999982e+00	2.958571e-01
8.299999999999983e+00	2.962015e-01
8.349999999999984e+00	2.965460e-01
8.399999999999984e+00	2.968904e-01
8.449999999999985e+00	2.972348e-01
8.499999999999986e+00	2.975791e-01
8.549999999999986e+00	2.979235e-01
8.599999999999987e+00	2.982678e-01
8.649999999999988e+00	2.986121e-01
8.699999999999989e+00	2.989564e-01
8.749999999999989e+00	2.993006e-01
8.799999999999990e+00	2.996448e-01
8.849999999999991e+00	2.999890e-01
8.899999999999991e+00	3.003331e-01
8.949999999999992e+00	3.006773e-01
9.000000000000000e+00	3.010214e-01
