vds	Id(M1)
Step Information: Vgs=4.363  (Step: 4/6)
6.799999999999984e+00	3.797727e-01
6.849999999999984e+00	3.802289e-01
6.899999999999983e+00	3.806851e-01
6.949999999999983e+00	3.811413e-01
6.999999999999983e+00	3.815974e-01
7.049999999999983e+00	3.820535e-01
7.099999999999983e+00	3.825095e-01
7.149999999999983e+00	3.829655e-01
7.199999999999982e+00	3.834215e-01
7.249999999999982e+00	3.838774e-01
7.299999999999982e+00	3.843333e-01
7.349999999999982e+00	3.847891e-01
7.399999999999982e+00	3.852449e-01
7.449999999999982e+00	3.857006e-01
7.499999999999981e+00	3.861564e-01
7.549999999999981e+00	3.866120e-01
7.599999999999981e+00	3.870676e-01
7.649999999999981e+00	3.875232e-01
7.699999999999981e+00	3.879788e-01
7.749999999999980e+00	3.884343e-01
7.799999999999980e+00	3.888898e-01
7.849999999999980e+00	3.893452e-01
7.899999999999980e+00	3.898006e-01
7.949999999999980e+00	3.902560e-01
7.999999999999980e+00	3.907113e-01
8.049999999999979e+00	3.911665e-01
8.099999999999980e+00	3.916218e-01
8.149999999999981e+00	3.920770e-01
8.199999999999982e+00	3.925321e-01
8.249999999999982e+00	3.929873e-01
8.299999999999983e+00	3.934423e-01
8.349999999999984e+00	3.938974e-01
8.399999999999984e+00	3.943523e-01
8.449999999999985e+00	3.948073e-01
8.499999999999986e+00	3.952622e-01
8.549999999999986e+00	3.957171e-01
8.599999999999987e+00	3.961719e-01
8.649999999999988e+00	3.966267e-01
8.699999999999989e+00	3.970815e-01
8.749999999999989e+00	3.975362e-01
8.799999999999990e+00	3.979909e-01
8.849999999999991e+00	3.984455e-01
8.899999999999991e+00	3.989001e-01
8.949999999999992e+00	3.993546e-01
9.000000000000000e+00	3.998092e-01
