Record Length,20480,,Source,CH2
Sample Interval, CH2:0.0000199999995,,Second,Volt
Vertical Units, CH2:V,,-0.20479999483,1.20000
Vertical Scale, CH2:1.00,,-0.20477999747,1.52000
Vertical Offset, CH2:0.00,,-0.20476000011,0.48000
,,,-0.09166000038,-1.72000
,,,-0.09163999557,-1.72000
,,,-0.09161999822,-1.52000
,,,-0.09160000086,-1.36000
,,,-0.09157999605,-1.28000
,,,-0.09155999869,-1.20000
,,,-0.09154000133,-0.92000
,,,-0.09151999652,-0.60000
,,,-0.09149999917,-0.44000
,,,-0.09147999436,-0.12000
,,,-0.09145999700,0.12000
,,,-0.09143999964,0.44000
,,,-0.09141999483,0.76000
,,,-0.09139999747,0.96000
,,,-0.09138000011,1.20000
,,,-0.09135999531,1.28000
,,,-0.09133999795,1.40000
,,,-0.09132000059,1.84000
,,,-0.09129999578,1.92000
,,,-0.09127999842,1.92000
,,,-0.09126000106,2.20000
,,,-0.09123999625,2.08000
,,,-0.09121999890,2.20000
,,,-0.09119999409,2.12000
,,,-0.09117999673,2.32000
,,,-0.09115999937,2.28000
,,,-0.09113999456,1.88000
,,,-0.09111999720,1.84000
,,,-0.09109999985,1.80000
,,,-0.09107999504,1.52000
,,,-0.09105999768,1.36000
,,,-0.09104000032,1.12000
,,,-0.09101999551,1.00000
,,,-0.09099999815,0.60000
,,,-0.09098000079,0.36000
,,,-0.09095999599,0.28000
,,,-0.09093999863,-0.04000
,,,-0.09092000127,-0.40000
,,,-0.09089999646,-0.32000
,,,-0.09087999910,-0.80000
,,,-0.09085999429,-0.92000
,,,-0.09083999693,-1.16000
,,,-0.09081999958,-1.36000
,,,-0.09079999477,-1.24000
,,,-0.09077999741,-1.64000
,,,-0.09076000005,-1.68000
,,,-0.09073999524,-1.76000
,,,-0.09071999788,-1.80000
,,,-0.09070000052,-1.72000
,,,-0.09067999572,-1.60000
,,,-0.09065999836,-1.56000
,,,-0.09064000100,-1.44000
,,,-0.09061999619,-1.32000
,,,-0.09059999883,-1.20000
,,,-0.09057999402,-1.00000
,,,-0.09055999666,-0.76000
,,,-0.09053999931,-0.56000
,,,-0.09051999450,-0.24000
,,,-0.09049999714,-0.08000
,,,-0.09047999978,0.16000
,,,-0.09045999497,0.40000
,,,-0.09043999761,0.60000
,,,-0.09042000026,0.88000
,,,-0.09039999545,1.08000
,,,-0.09037999809,1.24000
,,,-0.09036000073,1.56000
,,,-0.09033999592,1.80000
,,,-0.09031999856,1.80000
,,,-0.09030000120,1.96000
,,,-0.09027999640,2.00000
,,,-0.09025999904,2.16000
,,,-0.09023999423,2.28000
,,,-0.09021999687,2.28000
,,,-0.09019999951,2.16000
,,,-0.09017999470,2.32000
,,,-0.09015999734,2.16000
,,,-0.09013999999,2.00000
,,,-0.09011999518,2.00000
,,,-0.09009999782,1.56000
,,,-0.09008000046,1.52000
,,,-0.09005999565,1.44000
,,,-0.09003999829,1.04000
,,,-0.09002000093,0.88000
,,,-0.08999999613,0.64000
,,,-0.08997999877,0.36000
,,,-0.08996000141,0.16000
,,,-0.08993999660,-0.52000
,,,-0.08991999924,-0.40000
,,,-0.08989999443,-0.60000
,,,-0.08987999707,-0.84000
,,,-0.08985999972,-0.84000
,,,-0.08983999491,-1.16000
,,,-0.08981999755,-1.36000
,,,-0.08980000019,-1.40000
,,,-0.08977999538,-1.56000
,,,-0.08975999802,-1.60000
,,,-0.08974000067,-1.64000
,,,-0.08971999586,-1.76000
,,,-0.08969999850,-1.52000
,,,-0.08968000114,-1.36000
,,,-0.08965999633,-1.24000
,,,-0.08963999897,-1.12000
,,,-0.08961999416,-1.00000
,,,-0.08959999681,-0.68000
,,,-0.08957999945,-0.84000
,,,-0.08955999464,-0.36000
,,,-0.08953999728,-0.20000
,,,-0.08951999992,0.28000
,,,-0.08949999511,0.52000
,,,-0.08947999775,0.64000
,,,-0.08946000040,0.68000
,,,-0.08943999559,0.76000
,,,-0.08941999823,1.40000
,,,-0.08940000087,1.44000
,,,-0.08937999606,1.52000
,,,-0.08935999870,1.88000
,,,-0.08934000134,1.92000
,,,-0.08931999654,1.92000
,,,-0.08929999918,2.16000
,,,-0.08927999437,2.16000
,,,-0.08925999701,2.12000
,,,-0.08923999965,2.16000
,,,-0.08921999484,2.24000
,,,-0.08919999748,2.24000
,,,-0.08918000013,2.32000
,,,-0.08915999532,2.08000
,,,-0.08913999796,1.92000
,,,-0.08912000060,1.84000
,,,-0.08909999579,1.44000
,,,-0.08907999843,1.36000
,,,-0.08906000108,1.24000
,,,-0.08903999627,0.84000
,,,-0.08901999891,0.60000
,,,-0.08899999410,0.28000
,,,-0.08897999674,0.04000
,,,-0.08895999938,0.04000
,,,-0.08893999457,-0.32000
,,,-0.08891999722,-0.56000
,,,-0.08889999986,-0.88000
,,,-0.08887999505,-1.04000
,,,-0.08885999769,-1.12000
,,,-0.08884000033,-1.20000
,,,-0.08881999552,-1.40000
,,,-0.08879999816,-1.36000
,,,-0.08878000081,-1.48000
,,,-0.08875999600,-1.52000
,,,-0.08873999864,-1.48000
,,,-0.08872000128,-1.52000
,,,-0.08869999647,-1.32000
,,,-0.08867999911,-1.20000
,,,-0.08865999430,-1.12000
,,,-0.08863999695,-1.08000
,,,-0.08861999959,-0.76000
,,,-0.08859999478,-0.56000
,,,-0.08857999742,-0.36000
,,,-0.08856000006,-0.16000
,,,-0.08853999525,0.08000
,,,-0.08851999789,0.32000
,,,-0.08850000054,0.44000
,,,-0.08847999573,0.88000
,,,-0.08845999837,1.20000
,,,-0.08844000101,1.52000
,,,-0.08841999620,1.60000
,,,-0.08839999884,1.84000
,,,-0.08838000149,1.88000
,,,-0.08835999668,2.16000
,,,-0.08833999932,2.28000
,,,-0.08831999451,2.48000
,,,-0.08829999715,2.64000
,,,-0.08827999979,2.52000
,,,-0.08825999498,2.64000
,,,-0.08823999763,2.60000
,,,-0.08822000027,2.44000
,,,-0.08819999546,2.32000
,,,-0.08817999810,2.36000
,,,-0.08816000074,2.12000
,,,-0.08813999593,1.84000
,,,-0.08811999857,1.68000
,,,-0.08810000122,1.52000
,,,-0.08807999641,1.20000
,,,-0.08805999905,0.96000
,,,-0.08803999424,0.84000
,,,-0.08801999688,0.56000
,,,-0.08799999952,0.20000
,,,-0.08797999471,0.00
,,,-0.08795999736,-0.16000
,,,-0.08794000000,-0.36000
,,,-0.08791999519,-0.60000
,,,-0.08789999783,-0.72000
,,,-0.08788000047,-0.72000
,,,-0.08785999566,-1.04000
,,,-0.08783999830,-1.20000
,,,-0.08782000095,-1.20000
,,,-0.08779999614,-1.24000
,,,-0.08777999878,-1.24000
,,,-0.08776000142,-1.44000
,,,-0.08773999661,-1.32000
,,,-0.08771999925,-1.20000
,,,-0.08769999444,-1.12000
,,,-0.08767999709,-0.92000
,,,-0.08765999973,-0.80000
,,,-0.08763999492,-0.80000
,,,-0.08761999756,-0.64000
,,,-0.08760000020,-0.24000
,,,-0.08757999539,-0.08000
,,,-0.08755999804,0.08000
,,,-0.08754000068,0.40000
,,,-0.08751999587,0.76000
,,,-0.08749999851,1.04000
,,,-0.08748000115,1.24000
,,,-0.08745999634,1.32000
,,,-0.08743999898,1.56000
,,,-0.08741999418,1.88000
,,,-0.08739999682,2.04000
,,,-0.08737999946,2.08000
,,,-0.08735999465,2.36000
,,,-0.08733999729,2.40000
,,,-0.08731999993,2.48000
,,,-0.08729999512,2.44000
,,,-0.08727999777,2.48000
,,,-0.08726000041,2.40000
,,,-0.08723999560,2.40000
,,,-0.08721999824,2.48000
,,,-0.08720000088,2.36000
,,,-0.08717999607,2.16000
,,,-0.08715999871,1.96000
,,,-0.08714000136,1.92000
,,,-0.08711999655,1.72000
,,,-0.08709999919,1.36000
,,,-0.08707999438,1.16000
,,,-0.08705999702,1.04000
,,,-0.08703999966,0.60000
,,,-0.08701999485,0.40000
,,,-0.08699999750,0.28000
,,,-0.08698000014,0.00
,,,-0.08695999533,-0.40000
,,,-0.08693999797,-0.52000
,,,-0.08692000061,-0.64000
,,,-0.08689999580,-0.84000
,,,-0.08687999845,-1.08000
,,,-0.08686000109,-1.16000
,,,-0.08683999628,-1.16000
,,,-0.08681999892,-1.28000
,,,-0.08679999411,-1.28000
,,,-0.08677999675,-1.28000
,,,-0.08675999939,-1.24000
,,,-0.08673999459,-1.28000
,,,-0.08671999723,-1.08000
,,,-0.08669999987,-0.92000
,,,-0.08667999506,-0.84000
,,,-0.08665999770,-0.64000
,,,-0.08664000034,-0.40000
,,,-0.08661999553,-0.16000
,,,-0.08659999818,0.04000
,,,-0.08658000082,0.28000
,,,-0.08655999601,0.56000
,,,-0.08653999865,0.76000
,,,-0.08652000129,1.08000
,,,-0.08649999648,1.40000
,,,-0.08647999913,1.56000
,,,-0.08645999432,1.72000
,,,-0.08643999696,2.12000
,,,-0.08641999960,2.16000
,,,-0.08639999479,2.32000
,,,-0.08637999743,2.36000
,,,-0.08636000007,2.56000
,,,-0.08633999527,2.64000
,,,-0.08631999791,2.68000
,,,-0.08630000055,2.72000
,,,-0.08627999574,2.60000
,,,-0.08625999838,2.76000
,,,-0.08624000102,2.40000
,,,-0.08621999621,2.40000
,,,-0.08619999886,2.20000
,,,-0.08618000150,2.12000
,,,-0.08615999669,1.92000
,,,-0.08613999933,1.76000
,,,-0.08611999452,1.48000
,,,-0.08609999716,1.24000
,,,-0.08607999980,1.00000
,,,-0.08605999500,0.72000
,,,-0.08603999764,0.52000
,,,-0.08602000028,0.20000
,,,-0.08599999547,0.00
,,,-0.08597999811,-0.20000
,,,-0.08596000075,-0.56000
,,,-0.08593999594,-0.56000
,,,-0.08591999859,-0.84000
,,,-0.08590000123,-0.96000
,,,-0.08587999642,-0.96000
,,,-0.08585999906,-1.08000
,,,-0.08583999425,-1.08000
,,,-0.08581999689,-1.08000
,,,-0.08579999954,-1.32000
,,,-0.08577999473,-1.20000
,,,-0.08575999737,-1.04000
,,,-0.08574000001,-1.12000
,,,-0.08571999520,-0.88000
,,,-0.08569999784,-0.56000
,,,-0.08568000048,-0.48000
,,,-0.08565999568,-0.28000
,,,-0.08563999832,-0.16000
,,,-0.08562000096,0.00
,,,-0.08559999615,0.36000
,,,-0.08557999879,0.52000
,,,-0.08556000143,0.84000
,,,-0.08553999662,1.08000
,,,-0.08551999927,1.44000
,,,-0.08549999446,1.60000
,,,-0.08547999710,1.80000
,,,-0.08545999974,1.92000
,,,-0.08543999493,2.16000
,,,-0.08541999757,2.44000
,,,-0.08540000021,2.52000
,,,-0.08537999541,2.76000
,,,-0.08535999805,2.60000
,,,-0.08534000069,2.84000
,,,-0.08531999588,2.92000
,,,-0.08529999852,2.56000
,,,-0.08528000116,2.60000
,,,-0.08525999635,2.80000
,,,-0.08523999900,2.36000
,,,-0.08521999419,2.52000
,,,-0.08519999683,2.16000
,,,-0.08517999947,1.96000
,,,-0.08515999466,1.88000
,,,-0.08513999730,1.28000
,,,-0.08511999995,1.20000
,,,-0.08509999514,1.40000
,,,-0.08507999778,0.36000
,,,-0.08506000042,0.64000
,,,-0.08503999561,0.64000
,,,-0.08501999825,0.12000
,,,-0.08500000089,-0.08000
,,,-0.08497999609,-0.36000
,,,-0.08495999873,-0.28000
,,,-0.08494000137,-0.84000
,,,-0.08491999656,-1.24000
,,,-0.08489999920,-0.76000
,,,-0.08487999439,-0.80000
,,,-0.08485999703,-1.44000
,,,-0.08483999968,-1.04000
,,,-0.08481999487,-0.72000
,,,-0.08479999751,-1.44000
,,,-0.08478000015,-0.88000
,,,-0.08475999534,-1.04000
,,,-0.08473999798,-1.00000
,,,-0.08472000062,-0.44000
,,,-0.08469999582,-0.76000
,,,-0.08467999846,0.00
,,,-0.08466000110,-0.60000
,,,-0.08463999629,0.44000
,,,-0.08461999893,-0.12000
,,,-0.08460000157,1.12000
,,,-0.08457999676,0.36000
,,,-0.08455999941,1.52000
,,,-0.08453999460,1.12000
,,,-0.08451999724,1.88000
,,,-0.08449999988,1.76000
,,,-0.08447999507,2.00000
,,,-0.08445999771,2.20000
,,,-0.08444000036,2.08000
,,,-0.08441999555,2.60000
,,,-0.08439999819,2.08000
,,,-0.08438000083,3.00000
,,,-0.08435999602,2.52000
,,,-0.08433999866,2.56000
,,,-0.08432000130,2.88000
,,,-0.08429999650,2.64000
,,,-0.08427999914,2.76000
,,,-0.08425999433,2.12000
,,,-0.08423999697,2.72000
,,,-0.08421999961,2.08000
,,,-0.08419999480,1.88000
,,,-0.08417999744,1.84000
,,,-0.08416000009,1.60000
,,,-0.08413999528,1.20000
,,,-0.08411999792,1.04000
,,,-0.08410000056,0.68000
,,,-0.08407999575,0.32000
,,,-0.08405999839,0.44000
,,,-0.08404000103,0.12000
,,,-0.08401999623,-0.44000
,,,-0.08399999887,-0.28000
,,,-0.08398000151,-0.44000
,,,-0.08395999670,-0.92000
,,,-0.08393999934,-0.80000
,,,-0.08391999453,-0.76000
,,,-0.08389999717,-0.92000
,,,-0.08387999982,-1.32000
,,,-0.08385999501,-1.12000
,,,-0.08383999765,-1.32000
,,,-0.08382000029,-1.36000
,,,-0.08379999548,-1.12000
,,,-0.08377999812,-0.92000
,,,-0.08376000077,-0.88000
,,,-0.08373999596,-0.92000
,,,-0.08371999860,-0.48000
,,,-0.08370000124,-0.12000
,,,-0.08367999643,-0.08000
,,,-0.08365999907,-0.04000
,,,-0.08363999426,0.28000
,,,-0.08361999691,0.56000
,,,-0.08359999955,0.96000
,,,-0.08357999474,1.24000
,,,-0.08355999738,1.52000
,,,-0.08354000002,1.64000
,,,-0.08351999521,1.64000
,,,-0.08349999785,2.08000
,,,-0.08348000050,2.16000
,,,-0.08345999569,2.32000
,,,-0.08343999833,2.48000
,,,-0.08342000097,2.60000
,,,-0.08339999616,2.72000
,,,-0.08337999880,2.80000
,,,-0.08336000144,2.76000
,,,-0.08333999664,2.64000
,,,-0.08331999928,2.68000
,,,-0.08329999447,2.48000
,,,-0.08327999711,2.36000
,,,-0.08325999975,2.32000
,,,-0.08323999494,2.20000
,,,-0.08321999758,1.92000
,,,-0.08320000023,1.92000
,,,-0.08317999542,1.72000
,,,-0.08315999806,1.28000
,,,-0.08314000070,0.96000
,,,-0.08311999589,0.84000
,,,-0.08309999853,0.52000
,,,-0.08308000118,0.20000
,,,-0.08305999637,-0.04000
,,,-0.08303999901,-0.08000
,,,-0.08301999420,-0.32000
,,,-0.08299999684,-0.68000
,,,-0.08297999948,-0.60000
,,,-0.08295999467,-0.92000
,,,-0.08293999732,-0.92000
,,,-0.08291999996,-1.04000
,,,-0.08289999515,-1.04000
,,,-0.08287999779,-1.08000
,,,-0.08286000043,-1.20000
,,,-0.08283999562,-1.20000
,,,-0.08281999826,-1.12000
,,,-0.08280000091,-0.88000
,,,-0.08277999610,-0.96000
,,,-0.08275999874,-0.72000
,,,-0.08274000138,-0.48000
,,,-0.08271999657,-0.28000
,,,-0.08269999921,-0.16000
,,,-0.08267999440,0.20000
,,,-0.08265999705,0.36000
,,,-0.08263999969,0.56000
,,,-0.08261999488,0.80000
,,,-0.08259999752,1.08000
,,,-0.08258000016,1.28000
,,,-0.08255999535,1.40000
,,,-0.08253999799,1.80000
,,,-0.08252000064,2.00000
,,,-0.08249999583,2.04000
,,,-0.08247999847,2.40000
,,,-0.08246000111,2.44000
,,,-0.08243999630,2.60000
,,,-0.08241999894,2.56000
,,,-0.08240000159,2.72000
,,,-0.08237999678,2.76000
,,,-0.08235999942,2.72000
,,,-0.08233999461,2.72000
,,,-0.08231999725,2.56000
,,,-0.08229999989,2.52000
,,,-0.08227999508,2.36000
,,,-0.08225999773,2.20000
,,,-0.08224000037,2.00000
,,,-0.08221999556,1.72000
,,,-0.08219999820,1.40000
,,,-0.08218000084,1.40000
,,,-0.08215999603,0.96000
,,,-0.08213999867,0.60000
,,,-0.08212000132,0.48000
,,,-0.08209999651,0.32000
,,,-0.08207999915,0.08000
,,,-0.08205999434,-0.36000
,,,-0.08203999698,-0.56000
,,,-0.08201999962,-0.56000
,,,-0.08199999481,-0.92000
,,,-0.08197999746,-0.96000
,,,-0.08196000010,-1.12000
,,,-0.08193999529,-1.20000
,,,-0.08191999793,-1.28000
,,,-0.08190000057,-1.36000
,,,-0.08187999576,-1.48000
,,,-0.08185999840,-1.20000
,,,-0.08184000105,-1.16000
,,,-0.08181999624,-1.08000
,,,-0.08179999888,-0.88000
,,,-0.08178000152,-0.84000
,,,-0.08175999671,-0.64000
,,,-0.08173999935,-0.48000
,,,-0.08171999454,-0.24000
,,,-0.08169999719,0.00
,,,-0.08167999983,0.36000
,,,-0.08165999502,0.56000
,,,-0.08163999766,0.72000
,,,-0.08162000030,0.88000
,,,-0.08159999549,1.24000
,,,-0.08157999814,1.52000
,,,-0.08156000078,1.80000
,,,-0.08153999597,1.84000
,,,-0.08151999861,2.16000
,,,-0.08150000125,2.32000
,,,-0.08147999644,2.36000
,,,-0.08145999908,2.48000
,,,-0.08143999428,2.52000
,,,-0.08141999692,2.68000
,,,-0.08139999956,2.68000
,,,-0.08137999475,2.48000
,,,-0.08135999739,2.48000
,,,-0.08134000003,2.52000
,,,-0.08131999522,2.32000
,,,-0.08129999787,2.32000
,,,-0.08128000051,2.08000
,,,-0.08125999570,1.76000
,,,-0.08123999834,1.72000
,,,-0.08122000098,1.36000
,,,-0.08119999617,1.20000
,,,-0.08117999882,1.24000
,,,-0.08116000146,0.72000
,,,-0.08113999665,0.56000
,,,-0.08111999929,0.16000
,,,-0.08109999448,-0.04000
,,,-0.08107999712,-0.16000
,,,-0.08105999976,-0.28000
,,,-0.08103999496,-0.56000
,,,-0.08101999760,-0.64000
,,,-0.08100000024,-0.96000
,,,-0.08097999543,-1.00000
,,,-0.08095999807,-1.24000
,,,-0.08094000071,-1.44000
,,,-0.08091999590,-1.16000
,,,-0.08089999855,-1.24000
,,,-0.08088000119,-1.20000
,,,-0.08085999638,-1.16000
,,,-0.08083999902,-1.20000
,,,-0.08082000166,-1.08000
,,,-0.08079999685,-0.92000
,,,-0.08077999949,-0.64000
,,,-0.08075999469,-0.56000
,,,-0.08073999733,-0.16000
,,,-0.08071999997,0.08000
,,,-0.08069999516,0.20000
,,,-0.08067999780,0.60000
,,,-0.08066000044,0.68000
,,,-0.08063999563,0.88000
,,,-0.08061999828,1.20000
,,,-0.08060000092,1.40000
,,,-0.08057999611,1.64000
,,,-0.08055999875,2.00000
,,,-0.08054000139,2.00000
,,,-0.08051999658,2.36000
,,,-0.08049999923,2.20000
,,,-0.08047999442,2.48000
,,,-0.08045999706,2.56000
,,,-0.08043999970,2.44000
,,,-0.08041999489,2.64000
,,,-0.08039999753,2.60000
,,,-0.08038000017,2.52000
,,,-0.08035999537,2.64000
,,,-0.08033999801,2.20000
,,,-0.08032000065,2.16000
,,,-0.08029999584,2.08000
,,,-0.08027999848,1.92000
,,,-0.08026000112,1.56000
,,,-0.08023999631,1.36000
,,,-0.08021999896,1.16000
,,,-0.08020000160,1.04000
,,,-0.08017999679,0.76000
,,,-0.08015999943,0.44000
,,,-0.08013999462,0.24000
,,,-0.08011999726,-0.08000
,,,-0.08009999990,-0.12000
,,,-0.08007999510,-0.44000
,,,-0.08005999774,-0.68000
,,,-0.08004000038,-0.88000
,,,-0.08001999557,-1.00000
,,,-0.07999999821,-1.16000
,,,-0.07998000085,-1.28000
,,,-0.07995999604,-1.24000
,,,-0.07993999869,-1.36000
,,,-0.07992000133,-1.40000
,,,-0.07989999652,-1.32000
,,,-0.07987999916,-1.32000
,,,-0.07985999435,-1.20000
,,,-0.07983999699,-1.08000
,,,-0.07981999964,-0.92000
,,,-0.07979999483,-0.68000
,,,-0.07977999747,-0.56000
,,,-0.07976000011,-0.44000
,,,-0.07973999530,-0.04000
,,,-0.07971999794,0.24000
,,,-0.07970000058,0.24000
,,,-0.07967999578,0.56000
,,,-0.07965999842,0.68000
,,,-0.07964000106,1.08000
,,,-0.07961999625,1.36000
,,,-0.07959999889,1.84000
,,,-0.07958000153,1.48000
,,,-0.07955999672,1.68000
,,,-0.07953999937,2.12000
,,,-0.07951999456,2.28000
,,,-0.07949999720,2.32000
,,,-0.07947999984,2.36000
,,,-0.07945999503,2.36000
,,,-0.07943999767,2.72000
,,,-0.07942000031,2.48000
,,,-0.07939999551,2.48000
,,,-0.07937999815,2.28000
,,,-0.07936000079,2.36000
,,,-0.07933999598,2.28000
,,,-0.07931999862,2.16000
,,,-0.07930000126,1.88000
,,,-0.07927999645,1.60000
,,,-0.07925999910,1.36000
,,,-0.07923999429,0.96000
,,,-0.07921999693,1.08000
,,,-0.07919999957,0.52000
,,,-0.07917999476,0.40000
,,,-0.07915999740,0.12000
,,,-0.07914000005,-0.16000
,,,-0.07911999524,-0.56000
,,,-0.07909999788,-0.48000
,,,-0.07908000052,-0.80000
,,,-0.07905999571,-0.88000
,,,-0.07903999835,-1.12000
,,,-0.07902000099,-1.24000
,,,-0.07899999619,-1.44000
,,,-0.07897999883,-1.44000
,,,-0.07896000147,-1.36000
,,,-0.07893999666,-1.48000
,,,-0.07891999930,-1.60000
,,,-0.07889999449,-1.24000
,,,-0.07887999713,-1.20000
,,,-0.07885999978,-1.20000
,,,-0.07883999497,-1.08000
,,,-0.07881999761,-0.80000
,,,-0.07880000025,-0.44000
,,,-0.07877999544,-0.44000
,,,-0.07875999808,-0.28000
,,,-0.07874000072,-0.08000
,,,-0.07871999592,0.12000
,,,-0.07869999856,0.64000
,,,-0.07868000120,0.76000
,,,-0.07865999639,0.88000
,,,-0.07863999903,1.24000
,,,-0.07862000167,1.48000
,,,-0.07859999686,1.56000
,,,-0.07857999951,1.88000
,,,-0.07855999470,2.00000
,,,-0.07853999734,2.16000
,,,-0.07851999998,2.32000
,,,-0.07849999517,2.32000
,,,-0.07847999781,2.40000
,,,-0.07846000046,2.28000
,,,-0.07843999565,2.32000
,,,-0.07841999829,2.36000
,,,-0.07840000093,2.28000
,,,-0.07837999612,2.12000
,,,-0.07835999876,1.96000
,,,-0.07834000140,1.76000
,,,-0.07831999660,1.56000
,,,-0.07829999924,1.36000
,,,-0.07827999443,1.20000
,,,-0.07825999707,0.88000
,,,-0.07823999971,0.56000
,,,-0.07821999490,0.40000
,,,-0.07819999754,0.16000
,,,-0.07818000019,-0.12000
,,,-0.07815999538,-0.36000
,,,-0.07813999802,-0.40000
,,,-0.07812000066,-0.72000
,,,-0.07809999585,-1.08000
,,,-0.07807999849,-1.12000
,,,-0.07806000113,-1.16000
,,,-0.07803999633,-1.48000
,,,-0.07801999897,-1.56000
,,,-0.07800000161,-1.64000
,,,-0.07797999680,-1.68000
,,,-0.07795999944,-1.80000
,,,-0.07793999463,-1.60000
,,,-0.07791999727,-1.56000
,,,-0.07789999992,-1.48000
,,,-0.07787999511,-1.44000
,,,-0.07785999775,-1.20000
,,,-0.07784000039,-1.04000
,,,-0.07781999558,-1.00000
,,,-0.07779999822,-0.68000
,,,-0.07778000087,-0.40000
,,,-0.07775999606,-0.08000
,,,-0.07773999870,0.04000
,,,-0.07772000134,0.32000
,,,-0.07769999653,0.64000
,,,-0.07767999917,0.72000
,,,-0.07765999436,1.04000
,,,-0.07763999701,1.24000
,,,-0.07761999965,1.52000
,,,-0.07759999484,1.68000
,,,-0.07757999748,1.80000
,,,-0.07756000012,2.00000
,,,-0.07753999531,2.00000
,,,-0.07751999795,2.16000
,,,-0.07750000060,2.20000
,,,-0.07747999579,2.32000
,,,-0.07745999843,2.16000
,,,-0.07744000107,2.36000
,,,-0.07741999626,2.08000
,,,-0.07739999890,2.04000
,,,-0.07738000154,1.96000
,,,-0.07735999674,1.88000
,,,-0.07733999938,1.68000
,,,-0.07731999457,1.48000
,,,-0.07729999721,1.12000
,,,-0.07727999985,0.92000
,,,-0.07725999504,0.88000
,,,-0.07723999768,0.36000
,,,-0.07722000033,0.20000
,,,-0.07719999552,-0.08000
,,,-0.07717999816,-0.28000
,,,-0.07716000080,-0.56000
,,,-0.07713999599,-0.76000
,,,-0.07711999863,-1.12000
,,,-0.07710000128,-1.16000
,,,-0.07707999647,-1.40000
,,,-0.07705999911,-1.52000
,,,-0.07704000175,-1.64000
,,,-0.07701999694,-1.68000
,,,-0.07699999958,-1.68000
,,,-0.07697999477,-1.72000
,,,-0.07695999742,-1.72000
,,,-0.07694000006,-1.64000
,,,-0.07691999525,-1.56000
,,,-0.07689999789,-1.48000
,,,-0.07688000053,-1.24000
,,,-0.07685999572,-1.08000
,,,-0.07683999836,-0.92000
,,,-0.07682000101,-0.56000
,,,-0.07679999620,-0.44000
,,,-0.07677999884,-0.24000
,,,-0.07676000148,0.08000
,,,-0.07673999667,0.24000
,,,-0.07671999931,0.56000
,,,-0.07669999450,0.72000
,,,-0.07667999715,1.00000
,,,-0.07665999979,1.20000
,,,-0.07663999498,1.44000
,,,-0.07661999762,1.32000
,,,-0.07660000026,1.72000
,,,-0.07657999545,1.72000
,,,-0.07655999810,1.96000
,,,-0.07654000074,2.08000
,,,-0.07651999593,2.12000
,,,-0.07649999857,2.12000
,,,-0.07648000121,2.20000
,,,-0.07645999640,2.16000
,,,-0.07643999904,2.00000
,,,-0.07642000169,1.84000
,,,-0.07639999688,1.76000
,,,-0.07637999952,1.80000
,,,-0.07635999471,1.48000
,,,-0.07633999735,1.24000
,,,-0.07631999999,1.24000
,,,-0.07629999518,0.84000
,,,-0.07627999783,0.68000
,,,-0.07626000047,0.40000
,,,-0.07623999566,-0.04000
,,,-0.07621999830,-0.12000
,,,-0.07620000094,-0.32000
,,,-0.07617999613,-0.60000
,,,-0.07615999877,-0.84000
,,,-0.07614000142,-1.04000
,,,-0.07611999661,-1.44000
,,,-0.07609999925,-1.40000
,,,-0.07607999444,-1.76000
,,,-0.07605999708,-1.72000
,,,-0.07603999972,-1.80000
,,,-0.07601999491,-1.76000
,,,-0.07599999756,-1.76000
,,,-0.07598000020,-1.72000
,,,-0.07595999539,-1.72000
,,,-0.07593999803,-1.68000
,,,-0.07592000067,-1.60000
,,,-0.07589999586,-1.48000
,,,-0.07587999851,-1.20000
,,,-0.07586000115,-1.04000
,,,-0.07583999634,-0.80000
,,,-0.07581999898,-0.52000
,,,-0.07580000162,-0.32000
,,,-0.07577999681,-0.16000
,,,-0.07575999945,0.20000
,,,-0.07573999465,0.36000
,,,-0.07571999729,0.72000
,,,-0.07569999993,0.92000
,,,-0.07567999512,1.04000
,,,-0.07565999776,1.28000
,,,-0.07564000040,1.44000
,,,-0.07561999559,1.52000
,,,-0.07559999824,1.72000
,,,-0.07558000088,1.84000
,,,-0.07555999607,2.00000
,,,-0.07553999871,2.12000
,,,-0.07552000135,2.08000
,,,-0.07549999654,2.08000
,,,-0.07547999918,2.08000
,,,-0.07545999438,1.88000
,,,-0.07543999702,2.00000
,,,-0.07541999966,1.56000
,,,-0.07539999485,1.68000
,,,-0.07537999749,1.36000
,,,-0.07536000013,1.20000
,,,-0.07533999532,0.96000
,,,-0.07531999797,0.80000
,,,-0.07530000061,0.64000
,,,-0.07527999580,0.28000
,,,-0.07525999844,0.00
,,,-0.07524000108,-0.24000
,,,-0.07521999627,-0.48000
,,,-0.07519999892,-0.92000
,,,-0.07518000156,-0.92000
,,,-0.07515999675,-1.36000
,,,-0.07513999939,-1.24000
,,,-0.07511999458,-1.40000
,,,-0.07509999722,-1.88000
,,,-0.07507999986,-1.68000
,,,-0.07505999506,-1.40000
,,,-0.07503999770,-1.72000
,,,-0.07502000034,-1.64000
,,,-0.07499999553,-1.56000
,,,-0.07497999817,-1.52000
,,,-0.07496000081,-1.52000
,,,-0.07493999600,-1.68000
,,,-0.07491999865,-1.72000
,,,-0.07490000129,-1.08000
,,,-0.07487999648,-1.00000
,,,-0.07485999912,-1.32000
,,,-0.07484000176,-0.36000
,,,-0.07481999695,-0.40000
,,,-0.07479999959,-0.44000
,,,-0.07477999479,0.20000
