Record Length,20480,,Source,CH1,CH2
Sample Interval,CH1:0.0000002000000 CH2:0.0000002000000,,Second,Volt,Volt
,,,-0.00139240001,-0.15200,10.40000
,,,-0.00139220001,-0.16000,10.40000
,,,-0.00139200001,-0.15200,10.40000
,,,-0.00139180000,-0.15200,10.40000
,,,-0.00139160000,-0.15200,10.40000
,,,-0.00139140000,-0.16000,10.40000
,,,-0.00139120000,-0.15200,10.40000
,,,-0.00139100000,-0.15200,10.40000
,,,-0.00139080000,-0.16000,10.40000
,,,-0.00139059999,-0.15200,10.40000
,,,-0.00139039999,-0.15200,10.40000
,,,-0.00139019999,-0.16000,10.40000
,,,-0.00138999999,-0.15200,10.40000
,,,-0.00138979999,-0.15200,10.40000
,,,-0.00138959999,-0.16000,10.40000
,,,-0.00138939999,-0.16000,10.40000
,,,-0.00138919998,-0.15200,10.40000
,,,-0.00138899998,-0.16000,10.40000
,,,-0.00138879998,-0.16000,10.40000
,,,-0.00138859998,-0.16000,10.40000
,,,-0.00138839998,-0.15200,10.40000
,,,-0.00138819998,-0.16000,10.40000
,,,-0.00138799998,-0.15200,10.40000
,,,-0.00138779997,-0.16000,10.40000
,,,-0.00138759997,-0.16000,10.40000
,,,-0.00138739997,-0.16000,10.40000
,,,-0.00138719997,-0.15200,10.40000
,,,-0.00138699997,-0.16000,10.40000
,,,-0.00138679997,-0.15200,10.40000
,,,-0.00138659996,-0.16000,10.40000
,,,-0.00138639996,-0.16000,10.40000
,,,-0.00138619996,-0.16000,10.40000
,,,-0.00138599996,-0.16000,10.40000
,,,-0.00138579996,-0.16000,10.40000
,,,-0.00138560007,-0.16000,10.40000
,,,-0.00138540007,-0.16000,10.40000
,,,-0.00138520007,-0.16000,10.40000
,,,-0.00138500007,-0.16000,10.40000
,,,-0.00138480007,-0.16000,10.40000
,,,-0.00138460007,-0.16000,10.40000
,,,-0.00138440006,-0.16000,10.40000
,,,-0.00138420006,-0.16000,10.40000
,,,-0.00138400006,-0.16000,10.40000
,,,-0.00138380006,-0.16000,10.40000
,,,-0.00138360006,-0.16000,10.40000
,,,-0.00138340006,-0.16000,10.40000
,,,-0.00138320005,-0.16000,10.40000
,,,-0.00138300005,-0.16000,10.40000
,,,-0.00138280005,-0.16000,10.40000
,,,-0.00138260005,-0.16000,10.40000
,,,-0.00138240005,-0.16000,10.40000
,,,-0.00138220005,-0.16000,10.40000
,,,-0.00138200005,-0.16000,10.40000
,,,-0.00138180004,-0.16000,10.40000
,,,-0.00138160004,-0.16000,10.40000
,,,-0.00138140004,-0.16000,10.40000
,,,-0.00138120004,-0.16000,10.40000
,,,-0.00138100004,-0.16000,10.40000
,,,-0.00138080004,-0.16000,10.40000
,,,-0.00138060004,-0.16000,10.40000
,,,-0.00138040003,-0.16000,10.40000
,,,-0.00138020003,-0.16000,10.40000
,,,-0.00138000003,-0.16800,10.40000
,,,-0.00137980003,-0.16000,10.40000
,,,-0.00137960003,-0.16000,10.40000
,,,-0.00137940003,-0.16000,10.40000
,,,-0.00137920002,-0.16000,10.40000
,,,-0.00137900002,-0.16000,10.40000
,,,-0.00137880002,-0.16000,10.40000
,,,-0.00137860002,-0.16000,10.40000
,,,-0.00137840002,-0.16000,10.40000
,,,-0.00137820002,-0.16000,10.40000
,,,-0.00137800002,-0.16000,10.40000
,,,-0.00137780001,-0.16000,10.40000
,,,-0.00137760001,-0.16000,10.40000
,,,-0.00137740001,-0.16000,10.40000
,,,-0.00137720001,-0.16000,10.40000
,,,-0.00137700001,-0.16000,10.40000
,,,-0.00137680001,-0.16000,10.40000
,,,-0.00137660000,-0.16000,10.40000
,,,-0.00137640000,-0.16000,10.40000
,,,-0.00137620000,-0.16000,10.40000
,,,-0.00137600000,-0.16000,10.40000
,,,-0.00137580000,-0.16000,10.40000
,,,-0.00137560000,-0.16800,10.40000
,,,-0.00137540000,-0.16000,10.40000
,,,-0.00137519999,-0.16000,10.40000
,,,-0.00137499999,-0.16800,10.40000
,,,-0.00137479999,-0.16000,10.40000
,,,-0.00137459999,-0.16800,10.40000
,,,-0.00137439999,-0.16000,10.40000
,,,-0.00137419999,-0.16800,10.40000
,,,-0.00137399998,-0.16000,10.40000
,,,-0.00137379998,-0.16800,10.40000
,,,-0.00137359998,-0.16000,10.40000
,,,-0.00137339998,-0.16800,10.40000
,,,-0.00137319998,-0.16000,10.40000
,,,-0.00137299998,-0.16000,10.40000
,,,-0.00137279998,-0.16800,10.40000
,,,-0.00137259997,-0.16800,10.40000
,,,-0.00137239997,-0.16800,10.40000
,,,-0.00137219997,-0.16000,10.40000
,,,-0.00137199997,-0.16800,10.40000
,,,-0.00137179997,-0.16000,10.40000
,,,-0.00137159997,-0.16800,10.40000
,,,-0.00137139997,-0.16800,10.40000
,,,-0.00137119996,-0.16000,10.40000
,,,-0.00137099996,-0.16800,10.40000
,,,-0.00137079996,-0.16000,10.40000
,,,-0.00137059996,-0.16800,10.40000
,,,-0.00137040007,-0.16000,10.40000
,,,-0.00137020007,-0.16800,10.40000
,,,-0.00137000007,-0.16800,10.40000
,,,-0.00136980007,-0.16000,10.40000
,,,-0.00136960007,-0.16800,10.40000
,,,-0.00136940007,-0.16800,10.40000
,,,-0.00136920006,-0.16800,10.40000
,,,-0.00136900006,-0.16800,10.40000
,,,-0.00136880006,-0.16800,10.40000
,,,-0.00136860006,-0.16800,10.40000
,,,-0.00136840006,-0.16800,10.40000
,,,-0.00136820006,-0.16800,10.40000
,,,-0.00136800006,-0.16800,10.40000
,,,-0.00136780005,-0.16800,10.40000
,,,-0.00136760005,-0.16800,10.40000
,,,-0.00136740005,-0.16800,10.40000
,,,-0.00136720005,-0.16800,10.40000
,,,-0.00136700005,-0.16000,10.40000
,,,-0.00136680005,-0.16800,10.40000
,,,-0.00136660005,-0.17600,10.40000
,,,-0.00136640004,-0.16800,10.40000
,,,-0.00136620004,-0.16800,10.40000
,,,-0.00136600004,-0.17600,10.40000
,,,-0.00136580004,-0.16800,10.40000
,,,-0.00136560004,-0.16800,10.40000
,,,-0.00136540004,-0.16800,10.40000
,,,-0.00136520003,-0.16800,10.40000
,,,-0.00136500003,-0.16800,10.40000
,,,-0.00136480003,-0.16800,10.40000
,,,-0.00136460003,-0.16800,10.40000
,,,-0.00136440003,-0.16800,10.40000
,,,-0.00136420003,-0.17600,10.40000
,,,-0.00136400003,-0.16800,10.40000
,,,-0.00136380002,-0.17600,10.40000
,,,-0.00136360002,-0.16800,10.40000
,,,-0.00136340002,-0.16800,10.40000
,,,-0.00136320002,-0.16800,10.40000
,,,-0.00136300002,-0.16800,10.40000
,,,-0.00136280002,-0.16800,10.40000
,,,-0.00136260001,-0.16800,10.40000
,,,-0.00136240001,-0.16800,10.40000
,,,-0.00136220001,-0.16800,10.40000
,,,-0.00136200001,-0.17600,10.40000
,,,-0.00136180001,-0.17600,10.40000
,,,-0.00136160001,-0.16800,10.40000
,,,-0.00136140001,-0.18400,10.40000
,,,-0.00136120000,-0.18400,10.40000
,,,-0.00136100000,-0.17600,10.40000
,,,-0.00136080000,-0.16800,10.40000
,,,-0.00136060000,-0.16800,10.40000
,,,-0.00136040000,-0.18400,10.40000
,,,-0.00136020000,-0.18400,10.40000
,,,-0.00135999999,-0.17600,10.40000
,,,-0.00135979999,-0.17600,10.40000
,,,-0.00135959999,-0.16800,10.40000
,,,-0.00135939999,-0.18400,10.40000
,,,-0.00135919999,-0.17600,10.40000
,,,-0.00135899999,-0.17600,10.40000
,,,-0.00135879999,-0.17600,10.40000
,,,-0.00135859998,-0.17600,10.40000
,,,-0.00135839998,-0.17600,10.40000
,,,-0.00135819998,-0.18400,10.40000
,,,-0.00135799998,-0.17600,10.40000
,,,-0.00135779998,-0.16800,10.40000
,,,-0.00135759998,-0.17600,10.40000
,,,-0.00135739997,-0.18400,10.40000
,,,-0.00135719997,-0.16800,10.40000
,,,-0.00135699997,-0.18400,10.40000
,,,-0.00135679997,-0.17600,10.40000
,,,-0.00135659997,-0.18400,10.40000
,,,-0.00135639997,-0.17600,10.40000
,,,-0.00135619997,-0.17600,10.40000
,,,-0.00135599996,-0.18400,10.40000
,,,-0.00135579996,-0.18400,10.40000
,,,-0.00135559996,-0.18400,10.40000
,,,-0.00135539996,-0.18400,10.40000
,,,-0.00135519996,-0.18400,10.40000
,,,-0.00135500007,-0.18400,10.40000
,,,-0.00135480007,-0.18400,10.40000
,,,-0.00135460007,-0.18400,10.40000
,,,-0.00135440007,-0.16800,10.40000
,,,-0.00135420007,-0.18400,10.40000
,,,-0.00135400007,-0.18400,10.40000
,,,-0.00135380006,-0.18400,10.40000
,,,-0.00135360006,-0.18400,10.40000
,,,-0.00135340006,-0.18400,10.40000
,,,-0.00135320006,-0.17600,10.40000
,,,-0.00135300006,-0.18400,10.40000
,,,-0.00135280006,-0.18400,10.40000
,,,-0.00135260005,-0.18400,10.40000
,,,-0.00135240005,-0.18400,10.40000
,,,-0.00135220005,-0.18400,10.40000
,,,-0.00135200005,-0.18400,10.40000
,,,-0.00135180005,-0.18400,10.40000
,,,-0.00135160005,-0.18400,10.40000
,,,-0.00135140005,-0.18400,10.40000
,,,-0.00135120004,-0.18400,10.40000
,,,-0.00135100004,-0.18400,10.40000
,,,-0.00135080004,-0.18400,10.40000
,,,-0.00135060004,-0.18400,10.40000
,,,-0.00135040004,-0.18400,10.40000
,,,-0.00135020004,-0.18400,10.40000
,,,-0.00135000004,-0.18400,10.40000
,,,-0.00134980003,-0.18400,10.40000
,,,-0.00134960003,-0.18400,10.40000
,,,-0.00134940003,-0.18400,10.40000
,,,-0.00134920003,-0.18400,10.40000
,,,-0.00134900003,-0.18400,10.40000
,,,-0.00134880003,-0.18400,10.40000
,,,-0.00134860002,-0.18400,10.40000
,,,-0.00134840002,-0.18400,10.40000
,,,-0.00134820002,-0.18400,10.40000
,,,-0.00134800002,-0.18400,10.40000
,,,-0.00134780002,-0.18400,10.40000
,,,-0.00134760002,-0.18400,10.40000
,,,-0.00134740002,-0.18400,10.40000
,,,-0.00134720001,-0.18400,10.40000
,,,-0.00134700001,-0.18400,10.40000
,,,-0.00134680001,-0.18400,10.40000
,,,-0.00134660001,-0.18400,10.40000
,,,-0.00134640001,-0.18400,10.40000
,,,-0.00134620001,-0.18400,10.40000
,,,-0.00134600000,-0.18400,10.40000
,,,-0.00134580000,-0.18400,10.40000
,,,-0.00134560000,-0.18400,10.40000
,,,-0.00134540000,-0.18400,10.40000
,,,-0.00134520000,-0.18400,10.40000
,,,-0.00134500000,-0.18400,10.40000
,,,-0.00134480000,-0.18400,10.40000
,,,-0.00134459999,-0.18400,10.40000
,,,-0.00134439999,-0.18400,10.40000
,,,-0.00134419999,-0.18400,10.40000
,,,-0.00134399999,-0.18400,10.40000
,,,-0.00134379999,-0.18400,10.40000
,,,-0.00134359999,-0.18400,10.40000
,,,-0.00134339998,-0.18400,10.40000
,,,-0.00134319998,-0.18400,10.40000
,,,-0.00134299998,-0.18400,10.40000
,,,-0.00134279998,-0.18400,10.40000
,,,-0.00134259998,-0.18400,10.40000
,,,-0.00134239998,-0.18400,10.40000
,,,-0.00134219998,-0.18400,10.40000
,,,-0.00134199997,-0.18400,10.40000
,,,-0.00134179997,-0.19200,10.40000
,,,-0.00134159997,-0.18400,10.40000
,,,-0.00134139997,-0.18400,10.40000
,,,-0.00134119997,-0.18400,10.40000
,,,-0.00134099997,-0.18400,10.40000
,,,-0.00134079996,-0.18400,10.40000
,,,-0.00134059996,-0.18400,10.40000
,,,-0.00134039996,-0.18400,10.40000
,,,-0.00134019996,-0.18400,10.40000
,,,-0.00133999996,-0.18400,10.40000
,,,-0.00133980007,-0.18400,10.40000
,,,-0.00133960007,-0.18400,10.40000
,,,-0.00133940007,-0.18400,10.40000
,,,-0.00133920007,-0.19200,10.40000
,,,-0.00133900007,-0.18400,10.40000
,,,-0.00133880007,-0.18400,10.40000
,,,-0.00133860006,-0.18400,10.40000
,,,-0.00133840006,-0.18400,10.40000
,,,-0.00133820006,-0.19200,10.40000
,,,-0.00133800006,-0.18400,10.40000
,,,-0.00133780006,-0.18400,10.40000
,,,-0.00133760006,-0.18400,10.40000
,,,-0.00133740006,-0.18400,10.40000
,,,-0.00133720005,-0.18400,10.40000
,,,-0.00133700005,-0.18400,10.40000
,,,-0.00133680005,-0.18400,10.40000
,,,-0.00133660005,-0.18400,10.40000
,,,-0.00133640005,-0.19200,10.40000
,,,-0.00133620005,-0.19200,10.40000
,,,-0.00133600004,-0.19200,10.40000
,,,-0.00133580004,-0.18400,10.40000
,,,-0.00133560004,-0.18400,10.40000
,,,-0.00133540004,-0.19200,10.40000
,,,-0.00133520004,-0.18400,10.40000
,,,-0.00133500004,-0.18400,10.40000
,,,-0.00133480004,-0.19200,10.40000
,,,-0.00133460003,-0.19200,10.40000
,,,-0.00133440003,-0.19200,10.40000
,,,-0.00133420003,-0.18400,10.40000
,,,-0.00133400003,-0.19200,10.40000
,,,-0.00133380003,-0.18400,10.40000
,,,-0.00133360003,-0.18400,10.40000
,,,-0.00133340003,-0.18400,10.40000
,,,-0.00133320002,-0.18400,10.40000
,,,-0.00133300002,-0.19200,10.40000
,,,-0.00133280002,-0.18400,10.40000
,,,-0.00133260002,-0.18400,10.40000
,,,-0.00133240002,-0.19200,10.40000
,,,-0.00133220002,-0.19200,10.40000
,,,-0.00133200001,-0.18400,10.40000
,,,-0.00133180001,-0.19200,10.40000
,,,-0.00133160001,-0.19200,10.40000
,,,-0.00133140001,-0.19200,10.40000
,,,-0.00133120001,-0.19200,10.40000
,,,-0.00133100001,-0.19200,10.40000
,,,-0.00133080001,-0.19200,10.40000
,,,-0.00133060000,-0.19200,10.40000
,,,-0.00133040000,-0.19200,10.40000
,,,-0.00133020000,-0.19200,10.40000
,,,-0.00133000000,-0.19200,10.40000
,,,-0.00132980000,-0.18400,10.40000
,,,-0.00132960000,-0.19200,10.40000
,,,-0.00132939999,-0.18400,10.40000
,,,-0.00132919999,-0.19200,10.40000
,,,-0.00132899999,-0.19200,10.40000
,,,-0.00132879999,-0.19200,10.40000
,,,-0.00132859999,-0.19200,10.40000
,,,-0.00132839999,-0.19200,10.40000
,,,-0.00132819999,-0.19200,10.40000
,,,-0.00132799998,-0.19200,10.40000
,,,-0.00132779998,-0.19200,10.40000
,,,-0.00132759998,-0.19200,10.40000
,,,-0.00132739998,-0.19200,10.40000
,,,-0.00132719998,-0.19200,10.40000
,,,-0.00132699998,-0.19200,10.40000
,,,-0.00132679997,-0.19200,10.40000
,,,-0.00132659997,-0.19200,10.40000
,,,-0.00132639997,-0.19200,10.40000
,,,-0.00132619997,-0.19200,10.40000
,,,-0.00132599997,-0.19200,10.40000
,,,-0.00132579997,-0.19200,10.40000
,,,-0.00132559997,-0.19200,10.40000
,,,-0.00132539996,-0.19200,10.40000
,,,-0.00132519996,-0.19200,10.40000
,,,-0.00132499996,-0.19200,10.40000
,,,-0.00132479996,-0.18400,10.40000
,,,-0.00132459996,-0.19200,10.40000
,,,-0.00132440007,-0.19200,10.40000
,,,-0.00132420007,-0.19200,10.40000
,,,-0.00132400007,-0.19200,10.40000
,,,-0.00132380007,-0.19200,10.40000
,,,-0.00132360007,-0.19200,10.40000
,,,-0.00132340007,-0.19200,10.40000
,,,-0.00132320006,-0.19200,10.40000
,,,-0.00132300006,-0.19200,10.40000
,,,-0.00132280006,-0.19200,10.40000
,,,-0.00132260006,-0.19200,10.40000
,,,-0.00132240006,-0.19200,10.40000
,,,-0.00132220006,-0.19200,10.40000
,,,-0.00132200005,-0.19200,10.40000
,,,-0.00132180005,-0.19200,10.40000
,,,-0.00132160005,-0.19200,10.40000
,,,-0.00132140005,-0.19200,10.40000
,,,-0.00132120005,-0.19200,10.40000
,,,-0.00132100005,-0.19200,10.40000
,,,-0.00132080005,-0.19200,10.40000
,,,-0.00132060004,-0.19200,10.40000
,,,-0.00132040004,-0.19200,10.40000
,,,-0.00132020004,-0.19200,10.40000
,,,-0.00132000004,-0.19200,10.40000
,,,-0.00131980004,-0.19200,10.40000
,,,-0.00131960004,-0.19200,10.40000
,,,-0.00131940003,-0.19200,10.40000
,,,-0.00131920003,-0.19200,10.40000
,,,-0.00131900003,-0.19200,10.40000
,,,-0.00131880003,-0.19200,10.40000
,,,-0.00131860003,-0.19200,10.40000
,,,-0.00131840003,-0.19200,10.40000
,,,-0.00131820003,-0.19200,10.40000
,,,-0.00131800002,-0.19200,10.40000
,,,-0.00131780002,-0.19200,10.40000
,,,-0.00131760002,-0.19200,10.40000
,,,-0.00131740002,-0.19200,10.40000
,,,-0.00131720002,-0.19200,10.40000
,,,-0.00131700002,-0.19200,10.40000
,,,-0.00131680002,-0.19200,10.40000
,,,-0.00131660001,-0.19200,10.40000
,,,-0.00131640001,-0.19200,10.40000
,,,-0.00131620001,-0.19200,10.40000
,,,-0.00131600001,-0.19200,10.40000
,,,-0.00131580001,-0.19200,10.40000
,,,-0.00131560001,-0.19200,10.40000
,,,-0.00131540000,-0.19200,10.40000
,,,-0.00131520000,-0.19200,10.40000
,,,-0.00131500000,-0.19200,10.40000
,,,-0.00131480000,-0.19200,10.40000
,,,-0.00131460000,-0.19200,10.40000
,,,-0.00131440000,-0.19200,10.40000
,,,-0.00131420000,-0.19200,10.40000
,,,-0.00131399999,-0.19200,10.40000
,,,-0.00131379999,-0.19200,10.40000
,,,-0.00131359999,-0.19200,10.40000
,,,-0.00131339999,-0.19200,10.40000
,,,-0.00131319999,-0.19200,10.40000
,,,-0.00131299999,-0.19200,10.40000
,,,-0.00131279998,-0.19200,10.40000
,,,-0.00131259998,-0.19200,10.40000
,,,-0.00131239998,-0.19200,10.40000
,,,-0.00131219998,-0.19200,10.40000
,,,-0.00131199998,-0.19200,10.40000
,,,-0.00131179998,-0.19200,10.40000
,,,-0.00131159998,-0.19200,10.40000
,,,-0.00131139997,-0.19200,10.40000
,,,-0.00131119997,-0.19200,10.40000
,,,-0.00131099997,-0.19200,10.40000
,,,-0.00131079997,-0.19200,10.40000
,,,-0.00131059997,-0.19200,10.40000
,,,-0.00131039997,-0.19200,10.40000
,,,-0.00131019996,-0.19200,10.40000
,,,-0.00130999996,-0.19200,10.40000
,,,-0.00130979996,-0.19200,10.40000
,,,-0.00130959996,-0.19200,10.40000
,,,-0.00130939996,-0.19200,10.40000
,,,-0.00130919996,-0.19200,10.40000
,,,-0.00130900007,-0.19200,10.40000
,,,-0.00130880007,-0.20000,10.40000
,,,-0.00130860007,-0.19200,10.40000
,,,-0.00130840007,-0.19200,10.40000
,,,-0.00130820007,-0.19200,10.40000
,,,-0.00130800006,-0.19200,10.40000
,,,-0.00130780006,-0.19200,10.40000
,,,-0.00130760006,-0.20000,10.40000
,,,-0.00130740006,-0.19200,10.40000
,,,-0.00130720006,-0.19200,10.40000
,,,-0.00130700006,-0.19200,10.40000
,,,-0.00130680006,-0.19200,10.40000
,,,-0.00130660005,-0.19200,10.40000
,,,-0.00130640005,-0.19200,10.40000
,,,-0.00130620005,-0.19200,10.40000
,,,-0.00130600005,-0.19200,10.40000
,,,-0.00130580005,-0.19200,10.40000
,,,-0.00130560005,-0.19200,10.40000
,,,-0.00130540004,-0.19200,10.40000
,,,-0.00130520004,-0.19200,10.40000
,,,-0.00130500004,-0.19200,10.40000
,,,-0.00130480004,-0.19200,10.40000
,,,-0.00130460004,-0.19200,10.40000
,,,-0.00130440004,-0.20000,10.40000
,,,-0.00130420004,-0.19200,10.40000
,,,-0.00130400003,-0.19200,10.40000
,,,-0.00130380003,-0.19200,10.40000
,,,-0.00130360003,-0.19200,10.40000
,,,-0.00130340003,-0.19200,10.40000
,,,-0.00130320003,-0.19200,10.40000
,,,-0.00130300003,-0.19200,10.40000
,,,-0.00130280002,-0.19200,10.40000
,,,-0.00130260002,-0.19200,10.40000
,,,-0.00130240002,-0.19200,10.40000
,,,-0.00130220002,-0.19200,10.40000
,,,-0.00130200002,-0.20000,10.40000
,,,-0.00130180002,-0.19200,10.40000
,,,-0.00130160002,-0.19200,10.40000
,,,-0.00130140001,-0.19200,10.40000
,,,-0.00130120001,-0.19200,10.40000
,,,-0.00130100001,-0.19200,10.40000
,,,-0.00130080001,-0.19200,10.40000
,,,-0.00130060001,-0.19200,10.40000
,,,-0.00130040001,-0.19200,10.40000
,,,-0.00130020001,-0.20000,10.40000
,,,-0.00130000000,-0.19200,10.40000
,,,-0.00129980000,-0.19200,10.40000
,,,-0.00129960000,-0.19200,10.40000
,,,-0.00129940000,-0.19200,10.40000
,,,-0.00129920000,-0.19200,10.40000
,,,-0.00129900000,-0.19200,10.40000
,,,-0.00129879999,-0.19200,10.40000
,,,-0.00129859999,-0.19200,10.40000
,,,-0.00129839999,-0.19200,10.40000
,,,-0.00129819999,-0.19200,10.40000
,,,-0.00129799999,-0.19200,10.40000
,,,-0.00129779999,-0.20000,10.40000
,,,-0.00129759999,-0.20000,10.40000
,,,-0.00129739998,-0.20000,10.40000
,,,-0.00129719998,-0.19200,10.40000
,,,-0.00129699998,-0.19200,10.40000
,,,-0.00129679998,-0.19200,10.40000
,,,-0.00129659998,-0.19200,10.40000
,,,-0.00129639998,-0.20000,10.40000
,,,-0.00129619997,-0.19200,10.40000
,,,-0.00129599997,-0.20000,10.40000
,,,-0.00129579997,-0.20000,10.40000
,,,-0.00129559997,-0.19200,10.40000
,,,-0.00129539997,-0.19200,10.40000
,,,-0.00129519997,-0.19200,10.40000
,,,-0.00129499997,-0.19200,10.40000
,,,-0.00129479996,-0.20000,10.40000
,,,-0.00129459996,-0.19200,10.40000
,,,-0.00129439996,-0.20000,10.40000
,,,-0.00129419996,-0.19200,10.40000
,,,-0.00129399996,-0.19200,10.40000
,,,-0.00129380007,-0.20000,10.40000
,,,-0.00129360007,-0.19200,10.40000
,,,-0.00129340007,-0.19200,10.40000
,,,-0.00129320007,-0.19200,10.40000
,,,-0.00129300007,-0.19200,10.40000
,,,-0.00129280007,-0.20000,10.40000
,,,-0.00129260006,-0.19200,10.40000
,,,-0.00129240006,-0.19200,10.40000
,,,-0.00129220006,-0.20000,10.40000
,,,-0.00129200006,-0.19200,10.40000
,,,-0.00129180006,-0.20000,10.40000
,,,-0.00129160006,-0.20000,10.40000
,,,-0.00129140005,-0.19200,10.40000
,,,-0.00129120005,-0.19200,10.40000
,,,-0.00129100005,-0.20000,10.40000
,,,-0.00129080005,-0.19200,10.40000
,,,-0.00129060005,-0.19200,10.40000
,,,-0.00129040005,-0.19200,10.40000
,,,-0.00129020005,-0.19200,10.40000
,,,-0.00129000004,-0.19200,10.40000
,,,-0.00128980004,-0.20000,10.40000
,,,-0.00128960004,-0.20000,10.40000
,,,-0.00128940004,-0.20000,10.40000
,,,-0.00128920004,-0.20000,10.40000
,,,-0.00128900004,-0.19200,10.40000
,,,-0.00128880003,-0.19200,10.40000
,,,-0.00128860003,-0.19200,10.40000
,,,-0.00128840003,-0.19200,10.40000
,,,-0.00128820003,-0.19200,10.40000
,,,-0.00128800003,-0.20000,10.40000
,,,-0.00128780003,-0.20000,10.40000
,,,-0.00128760003,-0.20000,10.40000
,,,-0.00128740002,-0.19200,10.40000
,,,-0.00128720002,-0.19200,10.40000
,,,-0.00128700002,-0.20000,10.40000
,,,-0.00128680002,-0.19200,10.40000
,,,-0.00128660002,-0.19200,10.40000
,,,-0.00128640002,-0.20000,10.40000
,,,-0.00128620001,-0.19200,10.40000
,,,-0.00128600001,-0.19200,10.40000
,,,-0.00128580001,-0.20000,10.40000
,,,-0.00128560001,-0.19200,10.40000
,,,-0.00128540001,-0.20000,10.40000
,,,-0.00128520001,-0.20000,10.40000
,,,-0.00128500001,-0.20000,10.40000
,,,-0.00128480000,-0.19200,10.40000
,,,-0.00128460000,-0.20000,10.40000
,,,-0.00128440000,-0.19200,10.40000
,,,-0.00128420000,-0.20000,10.40000
,,,-0.00128400000,-0.20000,10.40000
,,,-0.00128380000,-0.19200,10.40000
,,,-0.00128360000,-0.19200,10.40000
,,,-0.00128339999,-0.19200,10.40000
,,,-0.00128319999,-0.20000,10.40000
,,,-0.00128299999,-0.19200,10.40000
,,,-0.00128279999,-0.20000,10.40000
,,,-0.00128259999,-0.20000,10.40000
,,,-0.00128239999,-0.20000,10.40000
,,,-0.00128219998,-0.20000,10.40000
,,,-0.00128199998,-0.20000,10.40000
,,,-0.00128179998,-0.20000,10.40000
,,,-0.00128159998,-0.20000,10.40000
,,,-0.00128139998,-0.20000,10.40000
,,,-0.00128119998,-0.20000,10.40000
,,,-0.00128099998,-0.20000,10.40000
,,,-0.00128079997,-0.19200,10.40000
,,,-0.00128059997,-0.19200,10.40000
,,,-0.00128039997,-0.20000,10.40000
,,,-0.00128019997,-0.20000,10.40000
,,,-0.00127999997,-0.20000,10.40000
,,,-0.00127979997,-0.20000,10.40000
,,,-0.00127959996,-0.20000,10.40000
,,,-0.00127939996,-0.20000,10.40000
,,,-0.00127919996,-0.20000,10.40000
,,,-0.00127899996,-0.20800,10.40000
,,,-0.00127879996,-0.19200,10.40000
,,,-0.00127859996,-0.20000,10.40000
,,,-0.00127840007,-0.19200,10.40000
,,,-0.00127820007,-0.20000,10.40000
,,,-0.00127800007,-0.19200,10.40000
,,,-0.00127780007,-0.19200,10.40000
,,,-0.00127760007,-0.19200,10.40000
,,,-0.00127740006,-0.19200,10.40000
,,,-0.00127720006,-0.19200,10.40000
,,,-0.00127700006,-0.19200,10.40000
,,,-0.00127680006,-0.19200,10.40000
,,,-0.00127660006,-0.20000,10.40000
,,,-0.00127640006,-0.20000,10.40000
,,,-0.00127620006,-0.20000,10.40000
,,,-0.00127600005,-0.19200,10.40000
,,,-0.00127580005,-0.20000,10.40000
,,,-0.00127560005,-0.20000,10.40000
,,,-0.00127540005,-0.19200,10.40000
,,,-0.00127520005,-0.20000,10.40000
,,,-0.00127500005,-0.19200,10.40000
,,,-0.00127480004,-0.20000,10.40000
,,,-0.00127460004,-0.19200,10.40000
,,,-0.00127440004,-0.20000,10.40000
,,,-0.00127420004,-0.19200,10.40000
,,,-0.00127400004,-0.20000,10.40000
,,,-0.00127380004,-0.20000,10.40000
,,,-0.00127360004,-0.20000,10.40000
,,,-0.00127340003,-0.20000,10.40000
,,,-0.00127320003,-0.20000,10.40000
,,,-0.00127300003,-0.19200,10.40000
,,,-0.00127280003,-0.19200,10.40000
,,,-0.00127260003,-0.20000,10.40000
,,,-0.00127240003,-0.20000,10.40000
,,,-0.00127220002,-0.20000,10.40000
,,,-0.00127200002,-0.20000,10.40000
,,,-0.00127180002,-0.20000,10.40000
,,,-0.00127160002,-0.20000,10.40000
,,,-0.00127140002,-0.20000,10.40000
,,,-0.00127120002,-0.20000,10.40000
,,,-0.00127100002,-0.19200,10.40000
,,,-0.00127080001,-0.20000,10.40000
,,,-0.00127060001,-0.20000,10.40000
,,,-0.00127040001,-0.20000,10.40000
,,,-0.00127020001,-0.20000,10.40000
,,,-0.00127000001,-0.20000,10.40000
,,,-0.00126980001,-0.20000,10.40000
,,,-0.00126960000,-0.20000,10.40000
,,,-0.00126940000,-0.20000,10.40000
,,,-0.00126920000,-0.20000,10.40000
,,,-0.00126900000,-0.20000,10.40000
,,,-0.00126880000,-0.20000,10.40000
,,,-0.00126860000,-0.20000,10.40000
,,,-0.00126840000,-0.19200,10.40000
,,,-0.00126819999,-0.19200,10.40000
,,,-0.00126799999,-0.20000,10.40000
,,,-0.00126779999,-0.20000,10.40000
,,,-0.00126759999,-0.19200,10.40000
,,,-0.00126739999,-0.20000,10.40000
,,,-0.00126719999,-0.19200,10.40000
,,,-0.00126699999,-0.20000,10.40000
,,,-0.00126679998,-0.19200,10.40000
,,,-0.00126659998,-0.20000,10.40000
,,,-0.00126639998,-0.20000,10.40000
,,,-0.00126619998,-0.20000,10.40000
,,,-0.00126599998,-0.19200,10.40000
