vds	Id(M1)
Step Information: Vgs=4.408  (Step: 5/6)
0.000000000000000e+00	-4.800339e-37
1.800000000000000e-01	2.528155e-01
3.600000000000000e-01	3.865436e-01
5.400000000000000e-01	4.030089e-01
7.200000000000000e-01	4.050765e-01
8.999999999999999e-01	4.071438e-01
1.080000000000000e+00	4.092104e-01
1.260000000000000e+00	4.112762e-01
1.440000000000000e+00	4.133413e-01
1.620000000000000e+00	4.154056e-01
1.800000000000000e+00	4.174692e-01
1.980000000000000e+00	4.195321e-01
2.160000000000000e+00	4.215942e-01
2.340000000000000e+00	4.236555e-01
2.520000000000000e+00	4.257162e-01
2.700000000000000e+00	4.277760e-01
2.880000000000000e+00	4.298352e-01
3.060000000000000e+00	4.318936e-01
3.240000000000001e+00	4.339513e-01
3.420000000000001e+00	4.360082e-01
3.600000000000001e+00	4.380645e-01
3.780000000000001e+00	4.401199e-01
3.960000000000001e+00	4.421747e-01
4.140000000000001e+00	4.442287e-01
4.320000000000001e+00	4.462819e-01
4.500000000000001e+00	4.483345e-01
4.680000000000001e+00	4.503863e-01
4.860000000000000e+00	4.524373e-01
5.040000000000000e+00	4.544877e-01
5.220000000000000e+00	4.565373e-01
5.399999999999999e+00	4.585862e-01
5.579999999999999e+00	4.606343e-01
5.759999999999999e+00	4.626817e-01
5.939999999999999e+00	4.647284e-01
6.119999999999998e+00	4.667744e-01
6.299999999999998e+00	4.688196e-01
6.479999999999998e+00	4.708641e-01
6.659999999999997e+00	4.729079e-01
6.839999999999997e+00	4.749509e-01
7.019999999999997e+00	4.769933e-01
7.199999999999997e+00	4.790349e-01
7.379999999999996e+00	4.810757e-01
7.559999999999996e+00	4.831159e-01
7.739999999999996e+00	4.851553e-01
7.919999999999995e+00	4.871940e-01
8.099999999999996e+00	4.892320e-01
8.279999999999996e+00	4.912692e-01
8.459999999999996e+00	4.933057e-01
8.639999999999995e+00	4.953415e-01
8.819999999999995e+00	4.973766e-01
9.000000000000000e+00	4.994110e-01
