vds	Id(M1)
Step Information: Vgs=4.312  (Step: 3/6)
0.000000000000000e+00	-4.800339e-37
1.800000000000000e-01	1.860806e-01
3.600000000000000e-01	2.411722e-01
5.400000000000000e-01	2.424267e-01
7.200000000000000e-01	2.436812e-01
8.999999999999999e-01	2.449354e-01
1.080000000000000e+00	2.461893e-01
1.260000000000000e+00	2.474428e-01
1.440000000000000e+00	2.486960e-01
1.620000000000000e+00	2.499488e-01
1.800000000000000e+00	2.512013e-01
1.980000000000000e+00	2.524534e-01
2.160000000000000e+00	2.537052e-01
2.340000000000000e+00	2.549567e-01
2.520000000000000e+00	2.562078e-01
2.700000000000000e+00	2.574586e-01
2.880000000000000e+00	2.587090e-01
3.060000000000000e+00	2.599591e-01
3.240000000000001e+00	2.612088e-01
3.420000000000001e+00	2.624582e-01
3.600000000000001e+00	2.637073e-01
3.780000000000001e+00	2.649560e-01
3.960000000000001e+00	2.662044e-01
4.140000000000001e+00	2.674524e-01
4.320000000000001e+00	2.687002e-01
4.500000000000001e+00	2.699475e-01
4.680000000000001e+00	2.711945e-01
4.860000000000000e+00	2.724412e-01
5.040000000000000e+00	2.736876e-01
5.220000000000000e+00	2.749336e-01
5.399999999999999e+00	2.761792e-01
5.579999999999999e+00	2.774245e-01
5.759999999999999e+00	2.786695e-01
5.939999999999999e+00	2.799142e-01
6.119999999999998e+00	2.811585e-01
6.299999999999998e+00	2.824024e-01
6.479999999999998e+00	2.836461e-01
6.659999999999997e+00	2.848893e-01
6.839999999999997e+00	2.861323e-01
7.019999999999997e+00	2.873749e-01
7.199999999999997e+00	2.886172e-01
7.379999999999996e+00	2.898591e-01
7.559999999999996e+00	2.911007e-01
7.739999999999996e+00	2.923420e-01
7.919999999999995e+00	2.935829e-01
8.099999999999996e+00	2.948235e-01
8.279999999999996e+00	2.960638e-01
8.459999999999996e+00	2.973036e-01
8.639999999999995e+00	2.985432e-01
8.819999999999995e+00	2.997825e-01
9.000000000000000e+00	3.010214e-01
